Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.0591	15.30	5.00e+006	0.947	-3.880	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.0591	15.92	5.00e+006	0.947	-3.880	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.0591	16.28	5.00e+006	0.947	-3.880	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.0591	19.79	5.00e+005	0.947	-3.880	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.0591	19.33	5.00e+005	0.947	-3.880	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.0591	19.29	5.00e+005	0.947	-3.880	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.0591	22.58	5.00e+004	0.947	-3.880	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.0591	21.58	5.00e+004	0.947	-3.880	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.0591	22.82	5.00e+004	0.947	-3.880	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.0591	24.66	5.00e+003	0.947	-3.880	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.0591	25.15	5.00e+003	0.947	-3.880	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.0591	25.65	5.00e+003	0.947	-3.880	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.0591	26.79	5.00e+002	0.947	-3.880	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.0591	30.13	5.00e+002	0.947	-3.880	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.0591	31.07	5.00e+002	0.947	-3.880	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.0591	37.69	5.00e+001	0.947	-3.880	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.0591	36.86	5.00e+001	0.947	-3.880	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.0591	34.99	5.00e+001	0.947	-3.880	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.0591	No Ct	No Ct	0.947	-3.880	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.0591	No Ct	No Ct	0.947	-3.880	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.0591	No Ct	No Ct	0.947	-3.880	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0591	No Ct	No Ct	0.947	-3.880	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0591	No Ct	No Ct	0.947	-3.880	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0591	No Ct	No Ct	0.947	-3.880	
A4	09_MST221_5uL_  Qty or ID	Unknown	9	0.0591	No Ct	No Ct	0.947	-3.880	
A5	09_MST221_5uL_  Qty or ID	Unknown	9	0.0591	No Ct	No Ct	0.947	-3.880	
A6	09_MST221_5uL_  Qty or ID	Unknown	9	0.0591	No Ct	No Ct	0.947	-3.880	
B4	10_MST227_5uL_  Qty or ID	Unknown	10	0.0591	No Ct	No Ct	0.947	-3.880	
B5	10_MST227_5uL_  Qty or ID	Unknown	10	0.0591	No Ct	No Ct	0.947	-3.880	
B6	10_MST227_5uL_  Qty or ID	Unknown	10	0.0591	No Ct	No Ct	0.947	-3.880	
C4	11_MST230_5uL_  Qty or ID	Unknown	11	0.0591	No Ct	No Ct	0.947	-3.880	
C5	11_MST230_5uL_  Qty or ID	Unknown	11	0.0591	No Ct	No Ct	0.947	-3.880	
C6	11_MST230_5uL_  Qty or ID	Unknown	11	0.0591	No Ct	No Ct	0.947	-3.880	
D4	12_MST231_5uL_  Qty or ID	Unknown	12	0.0591	47.38	2.360e-002	0.947	-3.880	
D5	12_MST231_5uL_  Qty or ID	Unknown	12	0.0591	No Ct	No Ct	0.947	-3.880	
D6	12_MST231_5uL_  Qty or ID	Unknown	12	0.0591	No Ct	No Ct	0.947	-3.880	
E4	13_MST244_5uL_  Qty or ID	Unknown	13	0.0591	No Ct	No Ct	0.947	-3.880	
E5	13_MST244_5uL_  Qty or ID	Unknown	13	0.0591	No Ct	No Ct	0.947	-3.880	
E6	13_MST244_5uL_  Qty or ID	Unknown	13	0.0591	No Ct	No Ct	0.947	-3.880	
F4	14_MST257_5uL_  Qty or ID	Unknown	14	0.0591	No Ct	No Ct	0.947	-3.880	
F5	14_MST257_5uL_  Qty or ID	Unknown	14	0.0591	No Ct	No Ct	0.947	-3.880	
F6	14_MST257_5uL_  Qty or ID	Unknown	14	0.0591	No Ct	No Ct	0.947	-3.880	
G4	15_MST280_5uL_  Qty or ID	Unknown	15	0.0591	No Ct	No Ct	0.947	-3.880	
G5	15_MST280_5uL_  Qty or ID	Unknown	15	0.0591	No Ct	No Ct	0.947	-3.880	
G6	15_MST280_5uL_  Qty or ID	Unknown	15	0.0591	49.65	6.132e-003	0.947	-3.880	
H4	16_MST047_5uL_  Qty or ID	Unknown	16	0.0591	No Ct	No Ct	0.947	-3.880	
H5	16_MST047_5uL_  Qty or ID	Unknown	16	0.0591	No Ct	No Ct	0.947	-3.880	
H6	16_MST047_5uL_  Qty or ID	Unknown	16	0.0591	No Ct	No Ct	0.947	-3.880	
A7	17_MST059_5uL_  Qty or ID	Unknown	17	0.0591	No Ct	No Ct	0.947	-3.880	
