Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	25.70	5.00e+006	0.981	-3.720	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	25.91	5.00e+006	0.981	-3.720	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	26.12	5.00e+006	0.981	-3.720	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	29.12	5.00e+005	0.981	-3.720	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	29.26	5.00e+005	0.981	-3.720	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	28.99	5.00e+005	0.981	-3.720	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	32.06	5.00e+004	0.981	-3.720	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	33.59	5.00e+004	0.981	-3.720	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	32.11	5.00e+004	0.981	-3.720	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	37.50	5.00e+003	0.981	-3.720	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	37.20	5.00e+003	0.981	-3.720	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	No Ct	No Ct	0.981	-3.720	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	No Ct	No Ct	0.981	-3.720	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	No Ct	No Ct	0.981	-3.720	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	No Ct	No Ct	0.981	-3.720	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.981	-3.720	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.981	-3.720	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.981	-3.720	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.981	-3.720	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.981	-3.720	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.981	-3.720	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.981	-3.720	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.981	-3.720	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.981	-3.720	
A4	09_MST235_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.981	-3.720	
A5	09_MST235_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.981	-3.720	
A6	09_MST235_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.981	-3.720	
B4	10_MST197_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.981	-3.720	
B5	10_MST197_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.981	-3.720	
B6	10_MST197_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.981	-3.720	
C4	11_MST109_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.981	-3.720	
C5	11_MST109_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.981	-3.720	
C6	11_MST109_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.981	-3.720	
D4	12_MST242_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.981	-3.720	
D5	12_MST242_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.981	-3.720	
D6	12_MST242_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.981	-3.720	
E4	13_MST194_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.981	-3.720	
E5	13_MST194_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.981	-3.720	
E6	13_MST194_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.981	-3.720	
F4	14_MST110_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.981	-3.720	
F5	14_MST110_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.981	-3.720	
F6	14_MST110_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.981	-3.720	
G4	15_MST243_5uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.981	-3.720	
