Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.4367	13.14	5.00e+006	0.999	-3.406	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.4367	13.20	5.00e+006	0.999	-3.406	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.4367	13.55	5.00e+006	0.999	-3.406	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.4367	16.66	5.00e+005	0.999	-3.406	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.4367	16.45	5.00e+005	0.999	-3.406	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.4367	16.52	5.00e+005	0.999	-3.406	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.4367	20.17	5.00e+004	0.999	-3.406	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.4367	20.26	5.00e+004	0.999	-3.406	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.4367	19.96	5.00e+004	0.999	-3.406	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.4367	23.37	5.00e+003	0.999	-3.406	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.4367	23.59	5.00e+003	0.999	-3.406	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.4367	23.42	5.00e+003	0.999	-3.406	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.4367	27.00	5.00e+002	0.999	-3.406	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.4367	27.13	5.00e+002	0.999	-3.406	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.4367	26.98	5.00e+002	0.999	-3.406	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.4367	30.50	5.00e+001	0.999	-3.406	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.4367	30.39	5.00e+001	0.999	-3.406	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.4367	30.23	5.00e+001	0.999	-3.406	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.4367	33.23	5.00e+000	0.999	-3.406	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.4367	33.82	5.00e+000	0.999	-3.406	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.4367	33.65	5.00e+000	0.999	-3.406	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.4367	No Ct	No Ct	0.999	-3.406	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.4367	No Ct	No Ct	0.999	-3.406	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.4367	No Ct	No Ct	0.999	-3.406	
A4	09_MST221_5uL_  Qty or ID	Unknown	9	0.4367	No Ct	No Ct	0.999	-3.406	
A5	09_MST221_5uL_  Qty or ID	Unknown	9	0.4367	38.88	1.509e-001	0.999	-3.406	
A6	09_MST221_5uL_  Qty or ID	Unknown	9	0.4367	39.86	7.798e-002	0.999	-3.406	
B4	10_MST227_5uL_  Qty or ID	Unknown	10	0.4367	No Ct	No Ct	0.999	-3.406	
