Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_3uL_  Qty or ID	Standard	1	0.1611	12.76	3.00e+006	0.998	-3.600	
A2	01_std1E6_3uL_  Qty or ID	Standard	1	0.1611	13.38	3.00e+006	0.998	-3.600	
A3	01_std1E6_3uL_  Qty or ID	Standard	1	0.1611	13.55	3.00e+006	0.998	-3.600	
A4	01_std1E6_3uL_  Qty or ID	Standard	1	0.1611	12.78	3.00e+006	0.998	-3.600	
B1	02_std1E5_3uL_  Qty or ID	Standard	2	0.1611	16.76	3.00e+005	0.998	-3.600	
B2	02_std1E5_3uL_  Qty or ID	Standard	2	0.1611	16.37	3.00e+005	0.998	-3.600	
B3	02_std1E5_3uL_  Qty or ID	Standard	2	0.1611	16.48	3.00e+005	0.998	-3.600	
B4	02_std1E5_3uL_  Qty or ID	Standard	2	0.1611	16.52	3.00e+005	0.998	-3.600	
C1	03_std1E4_3uL_  Qty or ID	Standard	3	0.1611	19.80	3.00e+004	0.998	-3.600	
C2	03_std1E4_3uL_  Qty or ID	Standard	3	0.1611	20.11	3.00e+004	0.998	-3.600	
C3	03_std1E4_3uL_  Qty or ID	Standard	3	0.1611	20.52	3.00e+004	0.998	-3.600	
C4	03_std1E4_3uL_  Qty or ID	Standard	3	0.1611	20.23	3.00e+004	0.998	-3.600	
D1	04_std1E3_3uL_  Qty or ID	Standard	4	0.1611	23.96	3.00e+003	0.998	-3.600	
D2	04_std1E3_3uL_  Qty or ID	Standard	4	0.1611	24.14	3.00e+003	0.998	-3.600	
D3	04_std1E3_3uL_  Qty or ID	Standard	4	0.1611	24.15	3.00e+003	0.998	-3.600	
D4	04_std1E3_3uL_  Qty or ID	Standard	4	0.1611	23.78	3.00e+003	0.998	-3.600	
E1	05_std1E2_3uL_  Qty or ID	Standard	5	0.1611	27.47	3.00e+002	0.998	-3.600	
E2	05_std1E2_3uL_  Qty or ID	Standard	5	0.1611	27.30	3.00e+002	0.998	-3.600	
E3	05_std1E2_3uL_  Qty or ID	Standard	5	0.1611	27.23	3.00e+002	0.998	-3.600	
