Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_3uL_  Qty or ID	Standard	1	0.0114	17.03	3.00e+006	0.993	-3.453	
A2	01_std1E6_3uL_  Qty or ID	Standard	1	0.0114	16.82	3.00e+006	0.993	-3.453	
A3	01_std1E6_3uL_  Qty or ID	Standard	1	0.0114	17.05	3.00e+006	0.993	-3.453	
B1	02_std1E5_3uL_  Qty or ID	Standard	2	0.0114	19.84	3.00e+005	0.993	-3.453	
B2	02_std1E5_3uL_  Qty or ID	Standard	2	0.0114	20.92	3.00e+005	0.993	-3.453	
B3	02_std1E5_3uL_  Qty or ID	Standard	2	0.0114	20.86	3.00e+005	0.993	-3.453	
C1	03_std1E4_3uL_  Qty or ID	Standard	3	0.0114	24.02	3.00e+004	0.993	-3.453	
C2	03_std1E4_3uL_  Qty or ID	Standard	3	0.0114	24.02	3.00e+004	0.993	-3.453	
C3	03_std1E4_3uL_  Qty or ID	Standard	3	0.0114	23.88	3.00e+004	0.993	-3.453	
D1	04_std1E3_3uL_  Qty or ID	Standard	4	0.0114	27.36	3.00e+003	0.993	-3.453	
D2	04_std1E3_3uL_  Qty or ID	Standard	4	0.0114	25.38	3.00e+003	0.993	-3.453	
D3	04_std1E3_3uL_  Qty or ID	Standard	4	0.0114	27.49	3.00e+003	0.993	-3.453	
E1	05_std1E2_3uL_  Qty or ID	Standard	5	0.0114	31.22	3.00e+002	0.993	-3.453	
E2	05_std1E2_3uL_  Qty or ID	Standard	5	0.0114	31.13	3.00e+002	0.993	-3.453	
E3	05_std1E2_3uL_  Qty or ID	Standard	5	0.0114	30.84	3.00e+002	0.993	-3.453	
F1	06_std1E1_3uL_  Qty or ID	Standard	6	0.0114	34.61	3.00e+001	0.993	-3.453	
F2	06_std1E1_3uL_  Qty or ID	Standard	6	0.0114	34.46	3.00e+001	0.993	-3.453	
F3	06_std1E1_3uL_  Qty or ID	Standard	6	0.0114	34.45	3.00e+001	0.993	-3.453	
