Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.0117	17.75	5.00e+006	0.923	-3.364	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.0117	17.99	5.00e+006	0.923	-3.364	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.0117	17.89	5.00e+006	0.923	-3.364	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.0117	21.05	5.00e+005	0.923	-3.364	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.0117	20.02	5.00e+005	0.923	-3.364	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.0117	21.34	5.00e+005	0.923	-3.364	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.0117	21.56	5.00e+004	0.923	-3.364	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.0117	23.26	5.00e+004	0.923	-3.364	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.0117	24.87	5.00e+004	0.923	-3.364	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.0117	24.22	5.00e+003	0.923	-3.364	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.0117	28.22	5.00e+003	0.923	-3.364	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.0117	27.91	5.00e+003	0.923	-3.364	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.0117	31.20	5.00e+002	0.923	-3.364	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.0117	31.99	5.00e+002	0.923	-3.364	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.0117	31.35	5.00e+002	0.923	-3.364	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.0117	28.60	5.00e+001	0.923	-3.364	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.0117	38.13	5.00e+001	0.923	-3.364	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.0117	34.18	5.00e+001	0.923	-3.364	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.0117	38.31	5.00e+000	0.923	-3.364	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.0117	39.99	5.00e+000	0.923	-3.364	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.0117	35.59	5.00e+000	0.923	-3.364	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0117	No Ct	No Ct	0.923	-3.364	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0117	No Ct	No Ct	0.923	-3.364	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0117	No Ct	No Ct	0.923	-3.364	
A4	09_MST235_5uL_  Qty or ID	Unknown	9	0.0117	28.65	2.127e+003	0.923	-3.364	
A5	09_MST235_5uL_  Qty or ID	Unknown	9	0.0117	27.09	6.181e+003	0.923	-3.364	
A6	09_MST235_5uL_  Qty or ID	Unknown	9	0.0117	25.27	2.149e+004	0.923	-3.364	
B4	10_MST197_5uL_  Qty or ID	Unknown	10	0.0117	28.91	1.780e+003	0.923	-3.364	
