Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.0127	14.53	5.00e+006	0.995	-3.396	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.0127	15.26	5.00e+006	0.995	-3.396	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.0127	14.10	5.00e+006	0.995	-3.396	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.0127	18.62	5.00e+005	0.995	-3.396	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.0127	17.32	5.00e+005	0.995	-3.396	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.0127	18.20	5.00e+005	0.995	-3.396	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.0127	21.86	5.00e+004	0.995	-3.396	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.0127	21.63	5.00e+004	0.995	-3.396	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.0127	21.70	5.00e+004	0.995	-3.396	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.0127	24.86	5.00e+003	0.995	-3.396	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.0127	25.21	5.00e+003	0.995	-3.396	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.0127	25.06	5.00e+003	0.995	-3.396	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.0127	28.51	5.00e+002	0.995	-3.396	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.0127	28.12	5.00e+002	0.995	-3.396	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.0127	27.86	5.00e+002	0.995	-3.396	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.0127	31.67	5.00e+001	0.995	-3.396	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.0127	32.37	5.00e+001	0.995	-3.396	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.0127	32.37	5.00e+001	0.995	-3.396	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.0127	34.89	5.00e+000	0.995	-3.396	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.0127	35.67	5.00e+000	0.995	-3.396	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.0127	33.81	5.00e+000	0.995	-3.396	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0127	No Ct	No Ct	0.995	-3.396	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0127	No Ct	No Ct	0.995	-3.396	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0127	No Ct	No Ct	0.995	-3.396	
A4	09_MST003_5uL_  Qty or ID	Unknown	9	0.0127	No Ct	No Ct	0.995	-3.396	
A5	09_MST003_5uL_  Qty or ID	Unknown	9	0.0127	No Ct	No Ct	0.995	-3.396	
A6	09_MST003_5uL_  Qty or ID	Unknown	9	0.0127	No Ct	No Ct	0.995	-3.396	
B4	10_MST012_5uL_  Qty or ID	Unknown	10	0.0127	No Ct	No Ct	0.995	-3.396	
B5	10_MST012_5uL_  Qty or ID	Unknown	10	0.0127	No Ct	No Ct	0.995	-3.396	
B6	10_MST012_5uL_  Qty or ID	Unknown	10	0.0127	No Ct	No Ct	0.995	-3.396	
C4	11_MST019_5uL_  Qty or ID	Unknown	11	0.0127	34.39	8.19	0.995	-3.396	
C5	11_MST019_5uL_  Qty or ID	Unknown	11	0.0127	33.28	1.748e+001	0.995	-3.396	
C6	11_MST019_5uL_  Qty or ID	Unknown	11	0.0127	33.71	1.303e+001	0.995	-3.396	
D4	12_MST029_5uL_  Qty or ID	Unknown	12	0.0127	No Ct	No Ct	0.995	-3.396	
D5	12_MST029_5uL_  Qty or ID	Unknown	12	0.0127	No Ct	No Ct	0.995	-3.396	
D6	12_MST029_5uL_  Qty or ID	Unknown	12	0.0127	No Ct	No Ct	0.995	-3.396	
E4	13_MST032_5uL_  Qty or ID	Unknown	13	0.0127	No Ct	No Ct	0.995	-3.396	
E5	13_MST032_5uL_  Qty or ID	Unknown	13	0.0127	No Ct	No Ct	0.995	-3.396	
E6	13_MST032_5uL_  Qty or ID	Unknown	13	0.0127	No Ct	No Ct	0.995	-3.396	
F4	14_MST041_5uL_  Qty or ID	Unknown	14	0.0127	No Ct	No Ct	0.995	-3.396	
F5	14_MST041_5uL_  Qty or ID	Unknown	14	0.0127	No Ct	No Ct	0.995	-3.396	
F6	14_MST041_5uL_  Qty or ID	Unknown	14	0.0127	No Ct	No Ct	0.995	-3.396	
G4	15_MST046_5uL_  Qty or ID	Unknown	15	0.0127	No Ct	No Ct	0.995	-3.396	
G5	15_MST046_5uL_  Qty or ID	Unknown	15	0.0127	No Ct	No Ct	0.995	-3.396	
G6	15_MST046_5uL_  Qty or ID	Unknown	15	0.0127	No Ct	No Ct	0.995	-3.396	
H4	16_MST048_5uL_  Qty or ID	Unknown	16	0.0127	No Ct	No Ct	0.995	-3.396	
H5	16_MST048_5uL_  Qty or ID	Unknown	16	0.0127	No Ct	No Ct	0.995	-3.396	
H6	16_MST048_5uL_  Qty or ID	Unknown	16	0.0127	No Ct	No Ct	0.995	-3.396	
A7	17_MST050_5uL_  Qty or ID	Unknown	17	0.0127	No Ct	No Ct	0.995	-3.396	
A8	17_MST050_5uL_  Qty or ID	Unknown	17	0.0127	No Ct	No Ct	0.995	-3.396	
A9	17_MST050_5uL_  Qty or ID	Unknown	17	0.0127	No Ct	No Ct	0.995	-3.396	
B7	18_MST055_5uL_  Qty or ID	Unknown	18	0.0127	No Ct	No Ct	0.995	-3.396	
B8	18_MST055_5uL_  Qty or ID	Unknown	18	0.0127	No Ct	No Ct	0.995	-3.396	
B9	18_MST055_5uL_  Qty or ID	Unknown	18	0.0127	No Ct	No Ct	0.995	-3.396	
C7	19_MST064_5uL_  Qty or ID	Unknown	19	0.0127	No Ct	No Ct	0.995	-3.396	
C8	19_MST064_5uL_  Qty or ID	Unknown	19	0.0127	No Ct	No Ct	0.995	-3.396	
C9	19_MST064_5uL_  Qty or ID	Unknown	19	0.0127	No Ct	No Ct	0.995	-3.396	
D7	20_MST067_5uL_  Qty or ID	Unknown	20	0.0127	No Ct	No Ct	0.995	-3.396	
D8	20_MST067_5uL_  Qty or ID	Unknown	20	0.0127	No Ct	No Ct	0.995	-3.396	
D9	20_MST067_5uL_  Qty or ID	Unknown	20	0.0127	No Ct	No Ct	0.995	-3.396	
E7	21_MST097_5uL_  Qty or ID	Unknown	21	0.0127	No Ct	No Ct	0.995	-3.396	
E8	21_MST097_5uL_  Qty or ID	Unknown	21	0.0127	No Ct	No Ct	0.995	-3.396	
E9	21_MST097_5uL_  Qty or ID	Unknown	21	0.0127	No Ct	No Ct	0.995	-3.396	
F7	22_MST118_5uL_  Qty or ID	Unknown	22	0.0127	No Ct	No Ct	0.995	-3.396	
F8	22_MST118_5uL_  Qty or ID	Unknown	22	0.0127	No Ct	No Ct	0.995	-3.396	
F9	22_MST118_5uL_  Qty or ID	Unknown	22	0.0127	No Ct	No Ct	0.995	-3.396	
G7	23_MST121_5uL_  Qty or ID	Unknown	23	0.0127	No Ct	No Ct	0.995	-3.396	
G8	23_MST121_5uL_  Qty or ID	Unknown	23	0.0127	No Ct	No Ct	0.995	-3.396	
G9	23_MST121_5uL_  Qty or ID	Unknown	23	0.0127	No Ct	No Ct	0.995	-3.396	
H7	24_MST131_5uL_  Qty or ID	Unknown	24	0.0127	No Ct	No Ct	0.995	-3.396	
H8	24_MST131_5uL_  Qty or ID	Unknown	24	0.0127	No Ct	No Ct	0.995	-3.396	
H9	24_MST131_5uL_  Qty or ID	Unknown	24	0.0127	No Ct	No Ct	0.995	-3.396	
A10	25_MST071_5uL_  Qty or ID	Unknown	25	0.0127	No Ct	No Ct	0.995	-3.396	
A11	25_MST071_5uL_  Qty or ID	Unknown	25	0.0127	No Ct	No Ct	0.995	-3.396	
A12	25_MST071_5uL_  Qty or ID	Unknown	25	0.0127	No Ct	No Ct	0.995	-3.396	
B10	26_MST074_5uL_  Qty or ID	Unknown	26	0.0127	No Ct	No Ct	0.995	-3.396	
B11	26_MST074_5uL_  Qty or ID	Unknown	26	0.0127	No Ct	No Ct	0.995	-3.396	
B12	26_MST074_5uL_  Qty or ID	Unknown	26	0.0127	No Ct	No Ct	0.995	-3.396	
C10	27_MST076_5uL_  Qty or ID	Unknown	27	0.0127	No Ct	No Ct	0.995	-3.396	
C11	27_MST076_5uL_  Qty or ID	Unknown	27	0.0127	No Ct	No Ct	0.995	-3.396	
C12	27_MST076_5uL_  Qty or ID	Unknown	27	0.0127	No Ct	No Ct	0.995	-3.396	
D10	28_MST088_5uL_  Qty or ID	Unknown	28	0.0127	No Ct	No Ct	0.995	-3.396	
D11	28_MST088_5uL_  Qty or ID	Unknown	28	0.0127	No Ct	No Ct	0.995	-3.396	
D12	28_MST088_5uL_  Qty or ID	Unknown	28	0.0127	No Ct	No Ct	0.995	-3.396	
E10	29_MST132_5uL_  Qty or ID	Unknown	29	0.0127	No Ct	No Ct	0.995	-3.396	
E11	29_MST132_5uL_  Qty or ID	Unknown	29	0.0127	No Ct	No Ct	0.995	-3.396	
E12	29_MST132_5uL_  Qty or ID	Unknown	29	0.0127	No Ct	No Ct	0.995	-3.396	
F10	30_MST141_5uL_  Qty or ID	Unknown	30	0.0127	No Ct	No Ct	0.995	-3.396	
F11	30_MST141_5uL_  Qty or ID	Unknown	30	0.0127	No Ct	No Ct	0.995	-3.396	
F12	30_MST141_5uL_  Qty or ID	Unknown	30	0.0127	No Ct	No Ct	0.995	-3.396	
G10	31_MST152_5uL_  Qty or ID	Unknown	31	0.0127	No Ct	No Ct	0.995	-3.396	
G11	31_MST152_5uL_  Qty or ID	Unknown	31	0.0127	No Ct	No Ct	0.995	-3.396	
G12	31_MST152_5uL_  Qty or ID	Unknown	31	0.0127	No Ct	No Ct	0.995	-3.396	
H10	32_MST220_5uL_  Qty or ID	Unknown	32	0.0127	No Ct	No Ct	0.995	-3.396	
H11	32_MST220_5uL_  Qty or ID	Unknown	32	0.0127	No Ct	No Ct	0.995	-3.396	
H12	32_MST220_5uL_  Qty or ID	Unknown	32	0.0127	No Ct	No Ct	0.995	-3.396	
