Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1278	12.13	5.00e+006	0.997	-3.508	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1278	12.75	5.00e+006	0.997	-3.508	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1278	13.05	5.00e+006	0.997	-3.508	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1278	15.70	5.00e+005	0.997	-3.508	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1278	15.98	5.00e+005	0.997	-3.508	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1278	15.95	5.00e+005	0.997	-3.508	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1278	19.31	5.00e+004	0.997	-3.508	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1278	19.60	5.00e+004	0.997	-3.508	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1278	19.50	5.00e+004	0.997	-3.508	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1278	22.59	5.00e+003	0.997	-3.508	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1278	22.32	5.00e+003	0.997	-3.508	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1278	22.62	5.00e+003	0.997	-3.508	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1278	26.84	5.00e+002	0.997	-3.508	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1278	26.76	5.00e+002	0.997	-3.508	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1278	26.70	5.00e+002	0.997	-3.508	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1278	29.85	5.00e+001	0.997	-3.508	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1278	29.82	5.00e+001	0.997	-3.508	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1278	29.92	5.00e+001	0.997	-3.508	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1278	34.06	5.00e+000	0.997	-3.508	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1278	32.78	5.00e+000	0.997	-3.508	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.1278	34.03	5.00e+000	0.997	-3.508	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1278	No Ct	No Ct	0.997	-3.508	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1278	No Ct	No Ct	0.997	-3.508	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1278	No Ct	No Ct	0.997	-3.508	
A4	09_MST235_5uL_  Qty or ID	Unknown	9	0.1278	No Ct	No Ct	0.997	-3.508	
A5	09_MST235_5uL_  Qty or ID	Unknown	9	0.1278	No Ct	No Ct	0.997	-3.508	
A6	09_MST235_5uL_  Qty or ID	Unknown	9	0.1278	No Ct	No Ct	0.997	-3.508	
B4	10_MST197_5uL_  Qty or ID	Unknown	10	0.1278	No Ct	No Ct	0.997	-3.508	
