Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_3uL_  Qty or ID	Standard	1	0.3353	14.38	3.00e+006	0.979	-3.477	
A2	01_std1E6_3uL_  Qty or ID	Standard	1	0.3353	13.90	3.00e+006	0.979	-3.477	
A3	01_std1E6_3uL_  Qty or ID	Standard	1	0.3353	14.82	3.00e+006	0.979	-3.477	
A4	01_std1E6_3uL_  Qty or ID	Standard	1	0.3353	14.31	3.00e+006	0.979	-3.477	
B1	02_std1E5_3uL_  Qty or ID	Standard	2	0.3353	17.52	3.00e+005	0.979	-3.477	
B2	02_std1E5_3uL_  Qty or ID	Standard	2	0.3353	17.39	3.00e+005	0.979	-3.477	
B3	02_std1E5_3uL_  Qty or ID	Standard	2	0.3353	19.56	3.00e+005	0.979	-3.477	
B4	02_std1E5_3uL_  Qty or ID	Standard	2	0.3353	17.38	3.00e+005	0.979	-3.477	
C1	03_std1E4_3uL_  Qty or ID	Standard	3	0.3353	21.15	3.00e+004	0.979	-3.477	
C2	03_std1E4_3uL_  Qty or ID	Standard	3	0.3353	21.50	3.00e+004	0.979	-3.477	
C3	03_std1E4_3uL_  Qty or ID	Standard	3	0.3353	21.48	3.00e+004	0.979	-3.477	
C4	03_std1E4_3uL_  Qty or ID	Standard	3	0.3353	21.19	3.00e+004	0.979	-3.477	
D1	04_std1E3_3uL_  Qty or ID	Standard	4	0.3353	25.09	3.00e+003	0.979	-3.477	
D2	04_std1E3_3uL_  Qty or ID	Standard	4	0.3353	24.86	3.00e+003	0.979	-3.477	
D3	04_std1E3_3uL_  Qty or ID	Standard	4	0.3353	25.49	3.00e+003	0.979	-3.477	
D4	04_std1E3_3uL_  Qty or ID	Standard	4	0.3353	24.63	3.00e+003	0.979	-3.477	
E1	05_std1E2_3uL_  Qty or ID	Standard	5	0.3353	28.34	3.00e+002	0.979	-3.477	
E2	05_std1E2_3uL_  Qty or ID	Standard	5	0.3353	28.31	3.00e+002	0.979	-3.477	
E3	05_std1E2_3uL_  Qty or ID	Standard	5	0.3353	29.17	3.00e+002	0.979	-3.477	
E4	05_std1E2_3uL_  Qty or ID	Standard	5	0.3353	28.53	3.00e+002	0.979	-3.477	
F1	06_std1E1_3uL_  Qty or ID	Standard	6	0.3353	31.10	3.00e+001	0.979	-3.477	
F2	06_std1E1_3uL_  Qty or ID	Standard	6	0.3353	27.30	3.00e+001	0.979	-3.477	
F3	06_std1E1_3uL_  Qty or ID	Standard	6	0.3353	32.37	3.00e+001	0.979	-3.477	
F4	06_std1E1_3uL_  Qty or ID	Standard	6	0.3353	32.22	3.00e+001	0.979	-3.477	
G1	07_std1E0_3uL_  Qty or ID	Standard	7	0.3353	36.50	3.00e+000	0.979	-3.477	
G2	07_std1E0_3uL_  Qty or ID	Standard	7	0.3353	35.76	3.00e+000	0.979	-3.477	
G3	07_std1E0_3uL_  Qty or ID	Standard	7	0.3353	35.64	3.00e+000	0.979	-3.477	
G4	07_std1E0_3uL_  Qty or ID	Standard	7	0.3353	35.55	3.00e+000	0.979	-3.477	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.3353	No Ct	No Ct	0.979	-3.477	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.3353	No Ct	No Ct	0.979	-3.477	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.3353	No Ct	No Ct	0.979	-3.477	
H4	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.3353	No Ct	No Ct	0.979	-3.477	
A5	09_MST059_3uL_  Qty or ID	Unknown	9	0.3353	No Ct	No Ct	0.979	-3.477	
A6	09_MST059_3uL_  Qty or ID	Unknown	9	0.3353	No Ct	No Ct	0.979	-3.477	
A7	17_MST059_3uL_  Qty or ID	Unknown	9	0.3353	No Ct	No Ct	0.979	-3.477	
A8	17_MST059_3uL_  Qty or ID	Unknown	9	0.3353	No Ct	No Ct	0.979	-3.477	
B5	10_MST061_3uL_  Qty or ID	Unknown	10	0.3353	No Ct	No Ct	0.979	-3.477	
B6	10_MST061_3uL_  Qty or ID	Unknown	10	0.3353	No Ct	No Ct	0.979	-3.477	
B7	18_MST061_3uL_  Qty or ID	Unknown	10	0.3353	No Ct	No Ct	0.979	-3.477	
B8	18_MST061_3uL_  Qty or ID	Unknown	10	0.3353	No Ct	No Ct	0.979	-3.477	
C5	11_MST063_3uL_  Qty or ID	Unknown	11	0.3353	No Ct	No Ct	0.979	-3.477	
C6	11_MST063_3uL_  Qty or ID	Unknown	11	0.3353	No Ct	No Ct	0.979	-3.477	
C7	19_MST063_3uL_  Qty or ID	Unknown	11	0.3353	No Ct	No Ct	0.979	-3.477	
C8	19_MST063_3uL_  Qty or ID	Unknown	11	0.3353	No Ct	No Ct	0.979	-3.477	
D5	12_MST070_3uL_  Qty or ID	Unknown	12	0.3353	No Ct	No Ct	0.979	-3.477	
D6	12_MST070_3uL_  Qty or ID	Unknown	12	0.3353	No Ct	No Ct	0.979	-3.477	
D7	20_MST070_3uL_  Qty or ID	Unknown	12	0.3353	No Ct	No Ct	0.979	-3.477	
D8	20_MST070_3uL_  Qty or ID	Unknown	12	0.3353	No Ct	No Ct	0.979	-3.477	
E5	13_MST092_3uL_  Qty or ID	Unknown	13	0.3353	No Ct	No Ct	0.979	-3.477	
E6	13_MST092_3uL_  Qty or ID	Unknown	13	0.3353	No Ct	No Ct	0.979	-3.477	
E7	21_MST092_3uL_  Qty or ID	Unknown	13	0.3353	No Ct	No Ct	0.979	-3.477	
E8	21_MST092_3uL_  Qty or ID	Unknown	13	0.3353	No Ct	No Ct	0.979	-3.477	
F5	14_MST100_3uL_  Qty or ID	Unknown	14	0.3353	No Ct	No Ct	0.979	-3.477	
F6	14_MST100_3uL_  Qty or ID	Unknown	14	0.3353	No Ct	No Ct	0.979	-3.477	
F7	22_MST100_3uL_  Qty or ID	Unknown	14	0.3353	No Ct	No Ct	0.979	-3.477	
F8	22_MST100_3uL_  Qty or ID	Unknown	14	0.3353	No Ct	No Ct	0.979	-3.477	
G5	15_MST107_3uL_  Qty or ID	Unknown	15	0.3353	38.03	4.811e-001	0.979	-3.477	
G6	15_MST107_3uL_  Qty or ID	Unknown	15	0.3353	37.94	5.127e-001	0.979	-3.477	
G7	23_MST107_3uL_  Qty or ID	Unknown	15	0.3353	37.76	5.748e-001	0.979	-3.477	
G8	23_MST107_3uL_  Qty or ID	Unknown	15	0.3353	38.64	3.215e-001	0.979	-3.477	
H5	16_MST115_3uL_  Qty or ID	Unknown	16	0.3353	No Ct	No Ct	0.979	-3.477	
H6	16_MST115_3uL_  Qty or ID	Unknown	16	0.3353	No Ct	No Ct	0.979	-3.477	
H7	24_MST115_3uL_  Qty or ID	Unknown	16	0.3353	No Ct	No Ct	0.979	-3.477	
H8	24_MST115_3uL_  Qty or ID	Unknown	16	0.3353	No Ct	No Ct	0.979	-3.477	
A9	17_MST126_3uL_  Qty or ID	Unknown	17	0.3353	No Ct	No Ct	0.979	-3.477	
A10	25_MST126_3uL_  Qty or ID	Unknown	17	0.3353	No Ct	No Ct	0.979	-3.477	
A11	25_MST126_3uL_  Qty or ID	Unknown	17	0.3353	No Ct	No Ct	0.979	-3.477	
A12	25_MST126_3uL_  Qty or ID	Unknown	17	0.3353	No Ct	No Ct	0.979	-3.477	
B9	18_MST223_3uL_  Qty or ID	Unknown	18	0.3353	No Ct	No Ct	0.979	-3.477	
B10	26_MST223_3uL_  Qty or ID	Unknown	18	0.3353	No Ct	No Ct	0.979	-3.477	
B11	26_MST223_3uL_  Qty or ID	Unknown	18	0.3353	No Ct	No Ct	0.979	-3.477	
B12	26_MST223_3uL_  Qty or ID	Unknown	18	0.3353	No Ct	No Ct	0.979	-3.477	
C9	19_MST229_3uL_  Qty or ID	Unknown	19	0.3353	No Ct	No Ct	0.979	-3.477	
C10	27_MST229_3uL_  Qty or ID	Unknown	19	0.3353	No Ct	No Ct	0.979	-3.477	
C11	27_MST229_3uL_  Qty or ID	Unknown	19	0.3353	No Ct	No Ct	0.979	-3.477	
C12	27_MST229_3uL_  Qty or ID	Unknown	19	0.3353	No Ct	No Ct	0.979	-3.477	
D9	20_MST284_3uL_  Qty or ID	Unknown	20	0.3353	No Ct	No Ct	0.979	-3.477	
D10	28_MST284_3uL_  Qty or ID	Unknown	20	0.3353	No Ct	No Ct	0.979	-3.477	
D11	28_MST284_3uL_  Qty or ID	Unknown	20	0.3353	No Ct	No Ct	0.979	-3.477	
D12	28_MST284_3uL_  Qty or ID	Unknown	20	0.3353	No Ct	No Ct	0.979	-3.477	
E9	21_MST286_3uL_  Qty or ID	Unknown	21	0.3353	No Ct	No Ct	0.979	-3.477	
E10	29_MST286_3uL_  Qty or ID	Unknown	21	0.3353	No Ct	No Ct	0.979	-3.477	
E11	29_MST286_3uL_  Qty or ID	Unknown	21	0.3353	No Ct	No Ct	0.979	-3.477	
E12	29_MST286_3uL_  Qty or ID	Unknown	21	0.3353	No Ct	No Ct	0.979	-3.477	
F9	22_MST218_3uL_  Qty or ID	Unknown	22	0.3353	No Ct	No Ct	0.979	-3.477	
F10	30_MST218_3uL_  Qty or ID	Unknown	22	0.3353	No Ct	No Ct	0.979	-3.477	
F11	30_MST218_3uL_  Qty or ID	Unknown	22	0.3353	No Ct	No Ct	0.979	-3.477	
F12	30_MST218_3uL_  Qty or ID	Unknown	22	0.3353	No Ct	No Ct	0.979	-3.477	
G9	23_MST237_3uL_  Qty or ID	Unknown	23	0.3353	No Ct	No Ct	0.979	-3.477	
G10	31_MST237_3uL_  Qty or ID	Unknown	23	0.3353	No Ct	No Ct	0.979	-3.477	
G11	31_MST237_3uL_  Qty or ID	Unknown	23	0.3353	No Ct	No Ct	0.979	-3.477	
G12	31_MST237_3uL_  Qty or ID	Unknown	23	0.3353	No Ct	No Ct	0.979	-3.477	
H9	24_MST211_3uL_  Qty or ID	Unknown	24	0.3353	No Ct	No Ct	0.979	-3.477	
H10	32_MST211_3uL_  Qty or ID	Unknown	24	0.3353	No Ct	No Ct	0.979	-3.477	
H11	32_MST211_3uL_  Qty or ID	Unknown	24	0.3353	No Ct	No Ct	0.979	-3.477	
H12	32_MST211_3uL_  Qty or ID	Unknown	24	0.3353	No Ct	No Ct	0.979	-3.477	
