Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.4880	18.56	5.00e+006	0.997	-3.525	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.4880	18.94	5.00e+006	0.997	-3.525	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.4880	18.49	5.00e+006	0.997	-3.525	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.4880	22.08	5.00e+005	0.997	-3.525	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.4880	21.82	5.00e+005	0.997	-3.525	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.4880	22.21	5.00e+005	0.997	-3.525	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.4880	26.02	5.00e+004	0.997	-3.525	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.4880	25.75	5.00e+004	0.997	-3.525	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.4880	25.44	5.00e+004	0.997	-3.525	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.4880	29.75	5.00e+003	0.997	-3.525	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.4880	29.40	5.00e+003	0.997	-3.525	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.4880	29.80	5.00e+003	0.997	-3.525	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.4880	33.06	5.00e+002	0.997	-3.525	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.4880	32.86	5.00e+002	0.997	-3.525	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.4880	33.17	5.00e+002	0.997	-3.525	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.4880	36.99	5.00e+001	0.997	-3.525	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.4880	36.31	5.00e+001	0.997	-3.525	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.4880	36.04	5.00e+001	0.997	-3.525	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.4880	38.79	5.00e+000	0.997	-3.525	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.4880	40.11	5.00e+000	0.997	-3.525	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.4880	39.68	5.00e+000	0.997	-3.525	
