Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	18.30	5.00e+006	0.968	-3.704	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	17.61	5.00e+006	0.968	-3.704	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	18.31	5.00e+006	0.968	-3.704	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	21.57	5.00e+005	0.968	-3.704	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	21.63	5.00e+005	0.968	-3.704	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	21.61	5.00e+005	0.968	-3.704	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	24.52	5.00e+004	0.968	-3.704	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	24.18	5.00e+004	0.968	-3.704	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	25.10	5.00e+004	0.968	-3.704	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	28.77	5.00e+003	0.968	-3.704	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	30.69	5.00e+003	0.968	-3.704	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	29.12	5.00e+003	0.968	-3.704	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	30.68	5.00e+002	0.968	-3.704	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	33.88	5.00e+002	0.968	-3.704	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	35.04	5.00e+002	0.968	-3.704	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	35.29	5.00e+001	0.968	-3.704	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.968	-3.704	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.968	-3.704	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.968	-3.704	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.968	-3.704	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.968	-3.704	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.968	-3.704	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.968	-3.704	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.968	-3.704	
A4	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.968	-3.704	
A5	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.968	-3.704	
A6	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.968	-3.704	
B4	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.968	-3.704	
B5	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.968	-3.704	
B6	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.968	-3.704	
C4	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.968	-3.704	
C5	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.968	-3.704	
C6	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.968	-3.704	
D4	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.968	-3.704	
D5	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.968	-3.704	
D6	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.968	-3.704	
