Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.0734	21.89	3.00e+005	0.996	-3.672	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.0734	21.95	3.00e+005	0.996	-3.672	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.0734	21.98	3.00e+005	0.996	-3.672	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.0734	25.44	3.00e+004	0.996	-3.672	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.0734	25.50	3.00e+004	0.996	-3.672	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.0734	25.46	3.00e+004	0.996	-3.672	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.0734	28.74	3.00e+003	0.996	-3.672	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.0734	28.97	3.00e+003	0.996	-3.672	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.0734	29.00	3.00e+003	0.996	-3.672	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.0734	32.85	3.00e+002	0.996	-3.672	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.0734	32.81	3.00e+002	0.996	-3.672	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.0734	33.10	3.00e+002	0.996	-3.672	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.0734	37.46	3.00e+001	0.996	-3.672	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.0734	37.60	3.00e+001	0.996	-3.672	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.0734	36.27	3.00e+001	0.996	-3.672	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.0734	39.93	3.00e+000	0.996	-3.672	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.0734	39.69	3.00e+000	0.996	-3.672	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.0734	39.94	3.00e+000	0.996	-3.672	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0734	No Ct	No Ct	0.996	-3.672	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0734	No Ct	No Ct	0.996	-3.672	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0734	No Ct	No Ct	0.996	-3.672	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0734	No Ct	No Ct	0.996	-3.672	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0734	No Ct	No Ct	0.996	-3.672	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0734	No Ct	No Ct	0.996	-3.672	
A4	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0734	No Ct	No Ct	0.996	-3.672	
A5	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0734	No Ct	No Ct	0.996	-3.672	
A6	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0734	No Ct	No Ct	0.996	-3.672	
B4	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0734	No Ct	No Ct	0.996	-3.672	
B5	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0734	No Ct	No Ct	0.996	-3.672	
B6	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0734	No Ct	No Ct	0.996	-3.672	
C4	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0734	No Ct	No Ct	0.996	-3.672	
C5	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0734	No Ct	No Ct	0.996	-3.672	
C6	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0734	No Ct	No Ct	0.996	-3.672	
D4	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0734	No Ct	No Ct	0.996	-3.672	
D5	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0734	No Ct	No Ct	0.996	-3.672	
D6	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0734	No Ct	No Ct	0.996	-3.672	
E4	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0734	No Ct	No Ct	0.996	-3.672	
E5	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0734	No Ct	No Ct	0.996	-3.672	
E6	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0734	No Ct	No Ct	0.996	-3.672	
F4	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0734	No Ct	No Ct	0.996	-3.672	
F5	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0734	No Ct	No Ct	0.996	-3.672	
F6	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0734	No Ct	No Ct	0.996	-3.672	
G4	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0734	No Ct	No Ct	0.996	-3.672	
G5	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0734	No Ct	No Ct	0.996	-3.672	
G6	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0734	No Ct	No Ct	0.996	-3.672	
H4	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0734	No Ct	No Ct	0.996	-3.672	
H5	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0734	No Ct	No Ct	0.996	-3.672	
H6	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0734	No Ct	No Ct	0.996	-3.672	
A7	17_MST2021-039 _3uL_  Qty or ID	Unknown	17	0.0734	No Ct	No Ct	0.996	-3.672	
A8	17_MST2021-039 _3uL_  Qty or ID	Unknown	17	0.0734	No Ct	No Ct	0.996	-3.672	
A9	17_MST2021-039 _3uL_  Qty or ID	Unknown	17	0.0734	No Ct	No Ct	0.996	-3.672	
B7	18_MST1054 _3uL_  Qty or ID	Unknown	18	0.0734	No Ct	No Ct	0.996	-3.672	
B8	18_MST1054 _3uL_  Qty or ID	Unknown	18	0.0734	No Ct	No Ct	0.996	-3.672	
B9	18_MST1054 _3uL_  Qty or ID	Unknown	18	0.0734	No Ct	No Ct	0.996	-3.672	
C7	19_MST2021-008 _3uL_  Qty or ID	Unknown	19	0.0734	No Ct	No Ct	0.996	-3.672	
C8	19_MST2021-008 _3uL_  Qty or ID	Unknown	19	0.0734	No Ct	No Ct	0.996	-3.672	
C9	19_MST2021-008 _3uL_  Qty or ID	Unknown	19	0.0734	No Ct	No Ct	0.996	-3.672	
D7	20_MST2021-019 _3uL_  Qty or ID	Unknown	20	0.0734	No Ct	No Ct	0.996	-3.672	
D8	20_MST2021-019 _3uL_  Qty or ID	Unknown	20	0.0734	No Ct	No Ct	0.996	-3.672	
D9	20_MST2021-019 _3uL_  Qty or ID	Unknown	20	0.0734	No Ct	No Ct	0.996	-3.672	
E7	21_MST2021-030 _3uL_  Qty or ID	Unknown	21	0.0734	No Ct	No Ct	0.996	-3.672	
E8	21_MST2021-030 _3uL_  Qty or ID	Unknown	21	0.0734	No Ct	No Ct	0.996	-3.672	
E9	21_MST2021-030 _3uL_  Qty or ID	Unknown	21	0.0734	No Ct	No Ct	0.996	-3.672	
F7	22_MST2021-055 _3uL_  Qty or ID	Unknown	22	0.0734	No Ct	No Ct	0.996	-3.672	
F8	22_MST2021-055 _3uL_  Qty or ID	Unknown	22	0.0734	No Ct	No Ct	0.996	-3.672	
F9	22_MST2021-055 _3uL_  Qty or ID	Unknown	22	0.0734	No Ct	No Ct	0.996	-3.672	
G7	23_MST2021-085 _3uL_  Qty or ID	Unknown	23	0.0734	No Ct	No Ct	0.996	-3.672	
G8	23_MST2021-085 _3uL_  Qty or ID	Unknown	23	0.0734	No Ct	No Ct	0.996	-3.672	
G9	23_MST2021-085 _3uL_  Qty or ID	Unknown	23	0.0734	No Ct	No Ct	0.996	-3.672	
H7	24_MST1038 _3uL_  Qty or ID	Unknown	24	0.0734	No Ct	No Ct	0.996	-3.672	
H8	24_MST1038 _3uL_  Qty or ID	Unknown	24	0.0734	No Ct	No Ct	0.996	-3.672	
H9	24_MST1038 _3uL_  Qty or ID	Unknown	24	0.0734	No Ct	No Ct	0.996	-3.672	
A10	25_MST2021-043 _3uL_  Qty or ID	Unknown	25	0.0734	No Ct	No Ct	0.996	-3.672	
A11	25_MST2021-043 _3uL_  Qty or ID	Unknown	25	0.0734	No Ct	No Ct	0.996	-3.672	
