Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E4_3uL_  Qty or ID	Standard	1	0.0662	22.93	3.00e+004	0.997	-3.418	
A2	01_std3E4_3uL_  Qty or ID	Standard	1	0.0662	22.91	3.00e+004	0.997	-3.418	
A3	01_std3E4_3uL_  Qty or ID	Standard	1	0.0662	22.89	3.00e+004	0.997	-3.418	
B1	02_std3E3_3uL_  Qty or ID	Standard	2	0.0662	26.39	3.00e+003	0.997	-3.418	
B2	02_std3E3_3uL_  Qty or ID	Standard	2	0.0662	26.23	3.00e+003	0.997	-3.418	
B3	02_std3E3_3uL_  Qty or ID	Standard	2	0.0662	26.38	3.00e+003	0.997	-3.418	
C1	03_std3E2_3uL_  Qty or ID	Standard	3	0.0662	29.49	3.00e+002	0.997	-3.418	
C2	03_std3E2_3uL_  Qty or ID	Standard	3	0.0662	29.63	3.00e+002	0.997	-3.418	
C3	03_std3E2_3uL_  Qty or ID	Standard	3	0.0662	29.71	3.00e+002	0.997	-3.418	
D1	04_std3E1_3uL_  Qty or ID	Standard	4	0.0662	33.31	3.00e+001	0.997	-3.418	
D2	04_std3E1_3uL_  Qty or ID	Standard	4	0.0662	33.16	3.00e+001	0.997	-3.418	
D3	04_std3E1_3uL_  Qty or ID	Standard	4	0.0662	33.63	3.00e+001	0.997	-3.418	
E1	05_std3E0_3uL_  Qty or ID	Standard	5	0.0662	36.98	3.00e+000	0.997	-3.418	
E2	05_std3E0_3uL_  Qty or ID	Standard	5	0.0662	36.53	3.00e+000	0.997	-3.418	
E3	05_std3E0_3uL_  Qty or ID	Standard	5	0.0662	35.95	3.00e+000	0.997	-3.418	
F1	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0662	No Ct	No Ct	0.997	-3.418	
F2	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0662	No Ct	No Ct	0.997	-3.418	
F3	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0662	No Ct	No Ct	0.997	-3.418	
G1	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0662	No Ct	No Ct	0.997	-3.418	
G2	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0662	No Ct	No Ct	0.997	-3.418	
G3	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0662	No Ct	No Ct	0.997	-3.418	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0662	No Ct	No Ct	0.997	-3.418	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0662	No Ct	No Ct	0.997	-3.418	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0662	No Ct	No Ct	0.997	-3.418	
A4	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0662	No Ct	No Ct	0.997	-3.418	
A5	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0662	No Ct	No Ct	0.997	-3.418	
A6	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.0662	No Ct	No Ct	0.997	-3.418	
B4	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0662	No Ct	No Ct	0.997	-3.418	
B5	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0662	No Ct	No Ct	0.997	-3.418	
B6	10_MST2021-064 _3uL_  Qty or ID	Unknown	10	0.0662	No Ct	No Ct	0.997	-3.418	
C4	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0662	39.24	4.981e-001	0.997	-3.418	
C5	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0662	36.90	2.41	0.997	-3.418	
C6	11_MST2021-079 _3uL_  Qty or ID	Unknown	11	0.0662	38.50	8.205e-001	0.997	-3.418	
D4	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0662	No Ct	No Ct	0.997	-3.418	
D5	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0662	No Ct	No Ct	0.997	-3.418	
D6	12_MST2021-082 _3uL_  Qty or ID	Unknown	12	0.0662	No Ct	No Ct	0.997	-3.418	
E4	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0662	No Ct	No Ct	0.997	-3.418	
E5	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0662	38.57	7.821e-001	0.997	-3.418	
E6	13_MST2021-070 _3uL_  Qty or ID	Unknown	13	0.0662	No Ct	No Ct	0.997	-3.418	
F4	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0662	No Ct	No Ct	0.997	-3.418	
F5	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0662	No Ct	No Ct	0.997	-3.418	
F6	14_MST1043 _3uL_  Qty or ID	Unknown	14	0.0662	No Ct	No Ct	0.997	-3.418	
G4	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0662	No Ct	No Ct	0.997	-3.418	
G5	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0662	No Ct	No Ct	0.997	-3.418	
G6	15_MST1024 _3uL_  Qty or ID	Unknown	15	0.0662	No Ct	No Ct	0.997	-3.418	
H4	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0662	No Ct	No Ct	0.997	-3.418	
H5	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0662	40.44	2.226e-001	0.997	-3.418	
H6	16_MST1031 _3uL_  Qty or ID	Unknown	16	0.0662	No Ct	No Ct	0.997	-3.418	
A7	17_MST2021-039 _3uL_  Qty or ID	Unknown	17	0.0662	No Ct	No Ct	0.997	-3.418	
