Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.1123	22.38	3.00e+005	0.995	-3.264	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.1123	22.62	3.00e+005	0.995	-3.264	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.1123	22.34	3.00e+005	0.995	-3.264	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.1123	26.01	3.00e+004	0.995	-3.264	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.1123	25.88	3.00e+004	0.995	-3.264	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.1123	25.81	3.00e+004	0.995	-3.264	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.1123	29.28	3.00e+003	0.995	-3.264	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.1123	29.26	3.00e+003	0.995	-3.264	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.1123	29.29	3.00e+003	0.995	-3.264	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.1123	32.81	3.00e+002	0.995	-3.264	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.1123	32.57	3.00e+002	0.995	-3.264	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.1123	32.79	3.00e+002	0.995	-3.264	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.1123	35.96	3.00e+001	0.995	-3.264	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.1123	35.35	3.00e+001	0.995	-3.264	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.1123	36.25	3.00e+001	0.995	-3.264	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.1123	38.82	3.00e+000	0.995	-3.264	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.1123	39.45	3.00e+000	0.995	-3.264	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.1123	39.54	3.00e+000	0.995	-3.264	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1123	40.90	3.00e-001	0.995	-3.264	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1123	No Ct	No Ct	0.995	-3.264	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1123	No Ct	No Ct	0.995	-3.264	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1123	No Ct	No Ct	0.995	-3.264	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1123	No Ct	No Ct	0.995	-3.264	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1123	No Ct	No Ct	0.995	-3.264	
A4	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1123	No Ct	No Ct	0.995	-3.264	
A5	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1123	No Ct	No Ct	0.995	-3.264	
A6	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1123	No Ct	No Ct	0.995	-3.264	
B4	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1123	No Ct	No Ct	0.995	-3.264	
B5	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1123	No Ct	No Ct	0.995	-3.264	
B6	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1123	No Ct	No Ct	0.995	-3.264	
C4	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1123	No Ct	No Ct	0.995	-3.264	
C5	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1123	No Ct	No Ct	0.995	-3.264	
C6	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1123	No Ct	No Ct	0.995	-3.264	
D4	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1123	No Ct	No Ct	0.995	-3.264	
D5	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1123	No Ct	No Ct	0.995	-3.264	
D6	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1123	No Ct	No Ct	0.995	-3.264	
E4	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1123	No Ct	No Ct	0.995	-3.264	
E5	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1123	No Ct	No Ct	0.995	-3.264	
E6	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1123	No Ct	No Ct	0.995	-3.264	
F4	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1123	No Ct	No Ct	0.995	-3.264	
F5	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1123	No Ct	No Ct	0.995	-3.264	
F6	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1123	No Ct	No Ct	0.995	-3.264	
