Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.1293	21.10	3.00e+005	0.989	-3.305	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.1293	21.39	3.00e+005	0.989	-3.305	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.1293	21.42	3.00e+005	0.989	-3.305	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.1293	24.94	3.00e+004	0.989	-3.305	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.1293	24.85	3.00e+004	0.989	-3.305	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.1293	24.98	3.00e+004	0.989	-3.305	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.1293	28.13	3.00e+003	0.989	-3.305	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.1293	28.25	3.00e+003	0.989	-3.305	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.1293	28.40	3.00e+003	0.989	-3.305	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.1293	31.93	3.00e+002	0.989	-3.305	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.1293	31.92	3.00e+002	0.989	-3.305	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.1293	32.00	3.00e+002	0.989	-3.305	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.1293	35.57	3.00e+001	0.989	-3.305	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.1293	35.50	3.00e+001	0.989	-3.305	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.1293	35.57	3.00e+001	0.989	-3.305	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.1293	38.46	3.00e+000	0.989	-3.305	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.1293	39.48	3.00e+000	0.989	-3.305	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.1293	38.60	3.00e+000	0.989	-3.305	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1293	40.08	3.00e-001	0.989	-3.305	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1293	39.71	3.00e-001	0.989	-3.305	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1293	No Ct	No Ct	0.989	-3.305	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1293	No Ct	No Ct	0.989	-3.305	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1293	No Ct	No Ct	0.989	-3.305	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1293	No Ct	No Ct	0.989	-3.305	
A4	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1293	No Ct	No Ct	0.989	-3.305	
A5	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1293	No Ct	No Ct	0.989	-3.305	
A6	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.1293	No Ct	No Ct	0.989	-3.305	
B4	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1293	No Ct	No Ct	0.989	-3.305	
B5	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1293	No Ct	No Ct	0.989	-3.305	
B6	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.1293	No Ct	No Ct	0.989	-3.305	
C4	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1293	34.42	4.238e+001	0.989	-3.305	
C5	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1293	34.54	3.891e+001	0.989	-3.305	
C6	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.1293	34.63	3.656e+001	0.989	-3.305	
D4	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1293	No Ct	No Ct	0.989	-3.305	
D5	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1293	39.83	9.778e-001	0.989	-3.305	
D6	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.1293	No Ct	No Ct	0.989	-3.305	
E4	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1293	37.23	5.99	0.989	-3.305	
E5	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1293	36.47	1.014e+001	0.989	-3.305	
E6	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.1293	38.14	3.18	0.989	-3.305	
F4	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1293	33.28	9.388e+001	0.989	-3.305	
F5	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1293	33.24	9.617e+001	0.989	-3.305	
F6	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.1293	33.54	7.811e+001	0.989	-3.305	
G4	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.1293	40.95	4.492e-001	0.989	-3.305	
G5	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.1293	No Ct	No Ct	0.989	-3.305	
G6	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.1293	No Ct	No Ct	0.989	-3.305	
H4	16_MST2021-044 _3uL_  Qty or ID	Unknown	16	0.1293	29.70	1.132e+003	0.989	-3.305	
H5	16_MST2021-044 _3uL_  Qty or ID	Unknown	16	0.1293	29.71	1.130e+003	0.989	-3.305	
H6	16_MST2021-044 _3uL_  Qty or ID	Unknown	16	0.1293	29.80	1.058e+003	0.989	-3.305	
A7	17_MST2021-049 _3uL_  Qty or ID	Unknown	17	0.1293	30.75	5.467e+002	0.989	-3.305	
A8	17_MST2021-049 _3uL_  Qty or ID	Unknown	17	0.1293	30.97	4.667e+002	0.989	-3.305	
A9	17_MST2021-049 _3uL_  Qty or ID	Unknown	17	0.1293	30.62	5.961e+002	0.989	-3.305	
B7	18_MST2021-052 _3uL_  Qty or ID	Unknown	18	0.1293	No Ct	No Ct	0.989	-3.305	
B8	18_MST2021-052 _3uL_  Qty or ID	Unknown	18	0.1293	No Ct	No Ct	0.989	-3.305	
B9	18_MST2021-052 _3uL_  Qty or ID	Unknown	18	0.1293	No Ct	No Ct	0.989	-3.305	
C7	19_MST2021-071 _3uL_  Qty or ID	Unknown	19	0.1293	37.70	4.29	0.989	-3.305	
C8	19_MST2021-071 _3uL_  Qty or ID	Unknown	19	0.1293	36.37	1.090e+001	0.989	-3.305	
C9	19_MST2021-071 _3uL_  Qty or ID	Unknown	19	0.1293	36.36	1.094e+001	0.989	-3.305	
D7	20_MST2021-005 _3uL_  Qty or ID	Unknown	20	0.1293	No Ct	No Ct	0.989	-3.305	
D8	20_MST2021-005 _3uL_  Qty or ID	Unknown	20	0.1293	47.13	6.056e-003	0.989	-3.305	
D9	20_MST2021-005 _3uL_  Qty or ID	Unknown	20	0.1293	No Ct	No Ct	0.989	-3.305	
E7	21_MST2021-025 _3uL_  Qty or ID	Unknown	21	0.1293	No Ct	No Ct	0.989	-3.305	
E8	21_MST2021-025 _3uL_  Qty or ID	Unknown	21	0.1293	No Ct	No Ct	0.989	-3.305	
E9	21_MST2021-025 _3uL_  Qty or ID	Unknown	21	0.1293	No Ct	No Ct	0.989	-3.305	
F7	22_NEKfeb2022_3uL_  Qty or ID	Unknown	22	0.1293	No Ct	No Ct	0.989	-3.305	
F8	22_NEKfeb2022_3uL_  Qty or ID	Unknown	22	0.1293	No Ct	No Ct	0.989	-3.305	
F9	22_NEKfeb2022_3uL_  Qty or ID	Unknown	22	0.1293	No Ct	No Ct	0.989	-3.305	
G7	23_MST1028 _3uL_  Qty or ID	Unknown	23	0.1293	No Ct	No Ct	0.989	-3.305	
G8	23_MST1028 _3uL_  Qty or ID	Unknown	23	0.1293	No Ct	No Ct	0.989	-3.305	
G9	23_MST1028 _3uL_  Qty or ID	Unknown	23	0.1293	No Ct	No Ct	0.989	-3.305	
H7	24_MST1027 _3uL_  Qty or ID	Unknown	24	0.1293	No Ct	No Ct	0.989	-3.305	
H8	24_MST1027 _3uL_  Qty or ID	Unknown	24	0.1293	No Ct	No Ct	0.989	-3.305	
H9	24_MST1027 _3uL_  Qty or ID	Unknown	24	0.1293	No Ct	No Ct	0.989	-3.305	
A10	25_MST2021-012 _3uL_  Qty or ID	Unknown	25	0.1293	No Ct	No Ct	0.989	-3.305	
A11	25_MST2021-012 _3uL_  Qty or ID	Unknown	25	0.1293	No Ct	No Ct	0.989	-3.305	
A12	25_MST2021-012 _3uL_  Qty or ID	Unknown	25	0.1293	No Ct	No Ct	0.989	-3.305	
B10	26_MST2021-075 _3uL_  Qty or ID	Unknown	26	0.1293	47.57	4.458e-003	0.989	-3.305	
B11	26_MST2021-075 _3uL_  Qty or ID	Unknown	26	0.1293	49.00	1.643e-003	0.989	-3.305	
B12	26_MST2021-075 _3uL_  Qty or ID	Unknown	26	0.1293	48.55	2.253e-003	0.989	-3.305	
C10	27_MST1022 _3uL_  Qty or ID	Unknown	27	0.1293	49.28	1.352e-003	0.989	-3.305	
C11	27_MST1022 _3uL_  Qty or ID	Unknown	27	0.1293	No Ct	No Ct	0.989	-3.305	
C12	27_MST1022 _3uL_  Qty or ID	Unknown	27	0.1293	No Ct	No Ct	0.989	-3.305	
D10	28_MST2021-089 _3uL_  Qty or ID	Unknown	28	0.1293	No Ct	No Ct	0.989	-3.305	
D11	28_MST2021-089 _3uL_  Qty or ID	Unknown	28	0.1293	48.08	3.108e-003	0.989	-3.305	
D12	28_MST2021-089 _3uL_  Qty or ID	Unknown	28	0.1293	48.42	2.466e-003	0.989	-3.305	
E10	29_MST2021-088 _3uL_  Qty or ID	Unknown	29	0.1293	No Ct	No Ct	0.989	-3.305	
E11	29_MST2021-088 _3uL_  Qty or ID	Unknown	29	0.1293	No Ct	No Ct	0.989	-3.305	
E12	29_MST2021-088 _3uL_  Qty or ID	Unknown	29	0.1293	No Ct	No Ct	0.989	-3.305	
F10	30_MST2021-062 _3uL_  Qty or ID	Unknown	30	0.1293	40.45	6.357e-001	0.989	-3.305	
F11	30_MST2021-062 _3uL_  Qty or ID	Unknown	30	0.1293	40.93	4.532e-001	0.989	-3.305	
F12	30_MST2021-062 _3uL_  Qty or ID	Unknown	30	0.1293	41.05	4.169e-001	0.989	-3.305	
G10	31_MST2021-051 _3uL_  Qty or ID	Unknown	31	0.1293	No Ct	No Ct	0.989	-3.305	
G11	31_MST2021-051 _3uL_  Qty or ID	Unknown	31	0.1293	No Ct	No Ct	0.989	-3.305	
G12	31_MST2021-051 _3uL_  Qty or ID	Unknown	31	0.1293	No Ct	No Ct	0.989	-3.305	
H10	32_MST2021-099 _3uL_  Qty or ID	Unknown	32	0.1293	31.37	3.553e+002	0.989	-3.305	
H11	32_MST2021-099 _3uL_  Qty or ID	Unknown	32	0.1293	31.55	3.133e+002	0.989	-3.305	
H12	32_MST2021-099 _3uL_  Qty or ID	Unknown	32	0.1293	31.31	3.685e+002	0.989	-3.305	
