Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.0508	19.92	3.00e+005	0.989	-3.231	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.0508	19.88	3.00e+005	0.989	-3.231	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.0508	20.28	3.00e+005	0.989	-3.231	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.0508	23.78	3.00e+004	0.989	-3.231	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.0508	23.82	3.00e+004	0.989	-3.231	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.0508	23.61	3.00e+004	0.989	-3.231	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.0508	26.87	3.00e+003	0.989	-3.231	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.0508	26.72	3.00e+003	0.989	-3.231	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.0508	27.17	3.00e+003	0.989	-3.231	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.0508	30.57	3.00e+002	0.989	-3.231	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.0508	30.71	3.00e+002	0.989	-3.231	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.0508	30.17	3.00e+002	0.989	-3.231	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.0508	33.20	3.00e+001	0.989	-3.231	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.0508	33.93	3.00e+001	0.989	-3.231	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.0508	34.67	3.00e+001	0.989	-3.231	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.0508	37.02	3.00e+000	0.989	-3.231	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.0508	No Ct	No Ct	0.989	-3.231	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.0508	36.19	3.00e+000	0.989	-3.231	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0508	No Ct	No Ct	0.989	-3.231	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0508	38.14	3.00e-001	0.989	-3.231	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0508	No Ct	No Ct	0.989	-3.231	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0508	No Ct	No Ct	0.989	-3.231	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0508	No Ct	No Ct	0.989	-3.231	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0508	No Ct	No Ct	0.989	-3.231	
A4	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0508	No Ct	No Ct	0.989	-3.231	
