Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.0781	20.98	3.00e+005	0.994	-3.585	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.0781	21.02	3.00e+005	0.994	-3.585	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.0781	21.14	3.00e+005	0.994	-3.585	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.0781	25.00	3.00e+004	0.994	-3.585	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.0781	24.85	3.00e+004	0.994	-3.585	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.0781	24.77	3.00e+004	0.994	-3.585	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.0781	28.43	3.00e+003	0.994	-3.585	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.0781	28.27	3.00e+003	0.994	-3.585	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.0781	28.07	3.00e+003	0.994	-3.585	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.0781	31.72	3.00e+002	0.994	-3.585	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.0781	31.87	3.00e+002	0.994	-3.585	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.0781	31.95	3.00e+002	0.994	-3.585	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.0781	35.61	3.00e+001	0.994	-3.585	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.0781	35.25	3.00e+001	0.994	-3.585	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.0781	35.60	3.00e+001	0.994	-3.585	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.0781	41.00	3.00e+000	0.994	-3.585	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.0781	38.40	3.00e+000	0.994	-3.585	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.0781	38.90	3.00e+000	0.994	-3.585	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0781	41.86	3.00e-001	0.994	-3.585	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0781	No Ct	No Ct	0.994	-3.585	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0781	No Ct	No Ct	0.994	-3.585	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0781	No Ct	No Ct	0.994	-3.585	
