Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0780	19.65	3.00e+005	0.997	-3.352	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0780	19.68	3.00e+005	0.997	-3.352	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0780	19.63	3.00e+005	0.997	-3.352	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0780	23.03	3.00e+004	0.997	-3.352	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0780	22.93	3.00e+004	0.997	-3.352	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0780	22.88	3.00e+004	0.997	-3.352	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0780	26.40	3.00e+003	0.997	-3.352	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0780	26.56	3.00e+003	0.997	-3.352	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0780	26.45	3.00e+003	0.997	-3.352	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0780	30.10	3.00e+002	0.997	-3.352	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0780	29.94	3.00e+002	0.997	-3.352	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0780	30.01	3.00e+002	0.997	-3.352	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0780	33.28	3.00e+001	0.997	-3.352	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0780	33.88	3.00e+001	0.997	-3.352	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0780	33.45	3.00e+001	0.997	-3.352	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0780	35.74	3.00e+000	0.997	-3.352	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0780	36.54	3.00e+000	0.997	-3.352	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0780	35.85	3.00e+000	0.997	-3.352	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0780	No Ct	No Ct	0.997	-3.352	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0780	No Ct	No Ct	0.997	-3.352	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0780	No Ct	No Ct	0.997	-3.352	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0780	No Ct	No Ct	0.997	-3.352	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0780	No Ct	No Ct	0.997	-3.352	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0780	No Ct	No Ct	0.997	-3.352	
A4	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0780	25.55	5.491e+003	0.997	-3.352	
A5	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0780	25.61	5.297e+003	0.997	-3.352	
A6	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0780	26.62	2.644e+003	0.997	-3.352	
B4	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0780	No Ct	No Ct	0.997	-3.352	
B5	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0780	No Ct	No Ct	0.997	-3.352	
B6	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0780	No Ct	No Ct	0.997	-3.352	
C4	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0780	26.72	2.464e+003	0.997	-3.352	
C5	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0780	26.92	2.148e+003	0.997	-3.352	
C6	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0780	28.13	9.344e+002	0.997	-3.352	
D4	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.0780	No Ct	No Ct	0.997	-3.352	
D5	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.0780	No Ct	No Ct	0.997	-3.352	
D6	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.0780	38.79	6.162e-001	0.997	-3.352	
