Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1886	24.75	3.00e+005	0.979	-3.213	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1886	24.79	3.00e+005	0.979	-3.213	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1886	24.93	3.00e+005	0.979	-3.213	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1886	28.52	3.00e+004	0.979	-3.213	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1886	28.43	3.00e+004	0.979	-3.213	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1886	28.38	3.00e+004	0.979	-3.213	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1886	31.61	3.00e+003	0.979	-3.213	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1886	31.92	3.00e+003	0.979	-3.213	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1886	31.76	3.00e+003	0.979	-3.213	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1886	34.99	3.00e+002	0.979	-3.213	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1886	35.25	3.00e+002	0.979	-3.213	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1886	35.13	3.00e+002	0.979	-3.213	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1886	37.84	3.00e+001	0.979	-3.213	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1886	38.72	3.00e+001	0.979	-3.213	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1886	39.44	3.00e+001	0.979	-3.213	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1886	No Ct	No Ct	0.979	-3.213	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1886	41.21	3.00e+000	0.979	-3.213	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1886	42.81	3.00e+000	0.979	-3.213	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1886	No Ct	No Ct	0.979	-3.213	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1886	No Ct	No Ct	0.979	-3.213	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1886	41.81	3.00e-001	0.979	-3.213	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1886	No Ct	No Ct	0.979	-3.213	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1886	No Ct	No Ct	0.979	-3.213	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1886	No Ct	No Ct	0.979	-3.213	
A4	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1886	No Ct	No Ct	0.979	-3.213	
A5	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1886	No Ct	No Ct	0.979	-3.213	
A6	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1886	No Ct	No Ct	0.979	-3.213	
B4	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.1886	No Ct	No Ct	0.979	-3.213	
