Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0412	21.98	3.00e+005	0.991	-3.336	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0412	21.98	3.00e+005	0.991	-3.336	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0412	21.76	3.00e+005	0.991	-3.336	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0412	24.53	3.00e+004	0.991	-3.336	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0412	24.88	3.00e+004	0.991	-3.336	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0412	25.01	3.00e+004	0.991	-3.336	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0412	28.55	3.00e+003	0.991	-3.336	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0412	28.41	3.00e+003	0.991	-3.336	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0412	28.56	3.00e+003	0.991	-3.336	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0412	31.95	3.00e+002	0.991	-3.336	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0412	32.54	3.00e+002	0.991	-3.336	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0412	32.03	3.00e+002	0.991	-3.336	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0412	35.53	3.00e+001	0.991	-3.336	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0412	34.04	3.00e+001	0.991	-3.336	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0412	No Ct	No Ct	0.991	-3.336	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0412	No Ct	No Ct	0.991	-3.336	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0412	No Ct	No Ct	0.991	-3.336	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0412	No Ct	No Ct	0.991	-3.336	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0412	No Ct	No Ct	0.991	-3.336	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0412	No Ct	No Ct	0.991	-3.336	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0412	No Ct	No Ct	0.991	-3.336	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0412	No Ct	No Ct	0.991	-3.336	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0412	No Ct	No Ct	0.991	-3.336	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0412	No Ct	No Ct	0.991	-3.336	
A4	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0412	No Ct	No Ct	0.991	-3.336	
A5	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0412	No Ct	No Ct	0.991	-3.336	
A6	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0412	No Ct	No Ct	0.991	-3.336	
B4	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0412	No Ct	No Ct	0.991	-3.336	
B5	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0412	No Ct	No Ct	0.991	-3.336	
B6	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0412	No Ct	No Ct	0.991	-3.336	
C4	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0412	No Ct	No Ct	0.991	-3.336	
C5	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0412	No Ct	No Ct	0.991	-3.336	
C6	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0412	No Ct	No Ct	0.991	-3.336	
D4	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0412	No Ct	No Ct	0.991	-3.336	
D5	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0412	No Ct	No Ct	0.991	-3.336	
D6	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0412	No Ct	No Ct	0.991	-3.336	
E4	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0412	No Ct	No Ct	0.991	-3.336	
E5	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0412	No Ct	No Ct	0.991	-3.336	
E6	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0412	No Ct	No Ct	0.991	-3.336	
F4	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0412	No Ct	No Ct	0.991	-3.336	
F5	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0412	No Ct	No Ct	0.991	-3.336	
F6	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0412	No Ct	No Ct	0.991	-3.336	
G4	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0412	No Ct	No Ct	0.991	-3.336	
G5	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0412	No Ct	No Ct	0.991	-3.336	
G6	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0412	No Ct	No Ct	0.991	-3.336	
H4	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0412	No Ct	No Ct	0.991	-3.336	
H5	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0412	No Ct	No Ct	0.991	-3.336	
H6	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0412	No Ct	No Ct	0.991	-3.336	
A7	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0412	No Ct	No Ct	0.991	-3.336	
A8	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0412	No Ct	No Ct	0.991	-3.336	
A9	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0412	No Ct	No Ct	0.991	-3.336	
B7	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0412	No Ct	No Ct	0.991	-3.336	
B8	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0412	No Ct	No Ct	0.991	-3.336	
B9	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0412	No Ct	No Ct	0.991	-3.336	
C7	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0412	No Ct	No Ct	0.991	-3.336	
C8	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0412	No Ct	No Ct	0.991	-3.336	
C9	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0412	No Ct	No Ct	0.991	-3.336	
