Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1131	23.46	3.00e+005	0.999	-3.451	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1131	23.81	3.00e+005	0.999	-3.451	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1131	23.80	3.00e+005	0.999	-3.451	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1131	27.06	3.00e+004	0.999	-3.451	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1131	27.37	3.00e+004	0.999	-3.451	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1131	27.24	3.00e+004	0.999	-3.451	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1131	30.56	3.00e+003	0.999	-3.451	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1131	30.67	3.00e+003	0.999	-3.451	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1131	30.44	3.00e+003	0.999	-3.451	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1131	34.42	3.00e+002	0.999	-3.451	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1131	34.02	3.00e+002	0.999	-3.451	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1131	34.27	3.00e+002	0.999	-3.451	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1131	37.59	3.00e+001	0.999	-3.451	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1131	37.56	3.00e+001	0.999	-3.451	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1131	37.06	3.00e+001	0.999	-3.451	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1131	41.12	3.00e+000	0.999	-3.451	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1131	41.07	3.00e+000	0.999	-3.451	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1131	40.82	3.00e+000	0.999	-3.451	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1131	No Ct	No Ct	0.999	-3.451	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1131	No Ct	No Ct	0.999	-3.451	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1131	No Ct	No Ct	0.999	-3.451	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1131	No Ct	No Ct	0.999	-3.451	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1131	No Ct	No Ct	0.999	-3.451	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1131	No Ct	No Ct	0.999	-3.451	
A4	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.1131	No Ct	No Ct	0.999	-3.451	
A5	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.1131	41.98	1.54	0.999	-3.451	
A6	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.1131	No Ct	No Ct	0.999	-3.451	
B4	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.1131	No Ct	No Ct	0.999	-3.451	
B5	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.1131	No Ct	No Ct	0.999	-3.451	
B6	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.1131	No Ct	No Ct	0.999	-3.451	
C4	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.1131	No Ct	No Ct	0.999	-3.451	
C5	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.1131	No Ct	No Ct	0.999	-3.451	
C6	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.1131	No Ct	No Ct	0.999	-3.451	
D4	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.1131	No Ct	No Ct	0.999	-3.451	
D5	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.1131	No Ct	No Ct	0.999	-3.451	
D6	12_MST2022110STEX33_10_3uL_  Qty or ID	Unknown	12	0.1131	No Ct	No Ct	0.999	-3.451	
E4	13_MST1018STEX33_13_3uL_  Qty or ID	Unknown	13	0.1131	No Ct	No Ct	0.999	-3.451	
E5	13_MST1018STEX33_13_3uL_  Qty or ID	Unknown	13	0.1131	No Ct	No Ct	0.999	-3.451	
E6	13_MST1018STEX33_13_3uL_  Qty or ID	Unknown	13	0.1131	No Ct	No Ct	0.999	-3.451	
F4	14_MST2023041STEX33_15_3uL_  Qty or ID	Unknown	14	0.1131	No Ct	No Ct	0.999	-3.451	
F5	14_MST2023041STEX33_15_3uL_  Qty or ID	Unknown	14	0.1131	No Ct	No Ct	0.999	-3.451	
F6	14_MST2023041STEX33_15_3uL_  Qty or ID	Unknown	14	0.1131	No Ct	No Ct	0.999	-3.451	
G4	15_MST2023065STEX33_18_3uL_  Qty or ID	Unknown	15	0.1131	No Ct	No Ct	0.999	-3.451	
G5	15_MST2023065STEX33_18_3uL_  Qty or ID	Unknown	15	0.1131	No Ct	No Ct	0.999	-3.451	
G6	15_MST2023065STEX33_18_3uL_  Qty or ID	Unknown	15	0.1131	No Ct	No Ct	0.999	-3.451	
H4	16_MST443STEX33_20_3uL_  Qty or ID	Unknown	16	0.1131	No Ct	No Ct	0.999	-3.451	
