Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0312	20.86	3.00e+005	0.996	-3.272	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0312	20.84	3.00e+005	0.996	-3.272	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0312	20.72	3.00e+005	0.996	-3.272	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0312	24.66	3.00e+004	0.996	-3.272	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0312	24.45	3.00e+004	0.996	-3.272	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0312	24.43	3.00e+004	0.996	-3.272	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0312	27.92	3.00e+003	0.996	-3.272	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0312	28.00	3.00e+003	0.996	-3.272	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0312	27.82	3.00e+003	0.996	-3.272	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0312	30.99	3.00e+002	0.996	-3.272	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0312	31.33	3.00e+002	0.996	-3.272	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0312	31.03	3.00e+002	0.996	-3.272	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0312	34.39	3.00e+001	0.996	-3.272	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0312	34.72	3.00e+001	0.996	-3.272	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0312	34.19	3.00e+001	0.996	-3.272	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0312	36.81	3.00e+000	0.996	-3.272	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0312	37.88	3.00e+000	0.996	-3.272	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0312	36.67	3.00e+000	0.996	-3.272	
