Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1600	25.56	3.00e+005	0.992	-3.390	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1600	25.73	3.00e+005	0.992	-3.390	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1600	25.79	3.00e+005	0.992	-3.390	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1600	29.60	3.00e+004	0.992	-3.390	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1600	29.65	3.00e+004	0.992	-3.390	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1600	29.47	3.00e+004	0.992	-3.390	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1600	32.98	3.00e+003	0.992	-3.390	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1600	33.00	3.00e+003	0.992	-3.390	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1600	32.96	3.00e+003	0.992	-3.390	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1600	37.00	3.00e+002	0.992	-3.390	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1600	36.77	3.00e+002	0.992	-3.390	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1600	36.70	3.00e+002	0.992	-3.390	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1600	40.04	3.00e+001	0.992	-3.390	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1600	40.26	3.00e+001	0.992	-3.390	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1600	39.42	3.00e+001	0.992	-3.390	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1600	43.80	3.00e+000	0.992	-3.390	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1600	42.64	3.00e+000	0.992	-3.390	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1600	43.40	3.00e+000	0.992	-3.390	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1600	44.70	3.00e-001	0.992	-3.390	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1600	No Ct	No Ct	0.992	-3.390	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1600	No Ct	No Ct	0.992	-3.390	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1600	No Ct	No Ct	0.992	-3.390	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1600	No Ct	No Ct	0.992	-3.390	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1600	No Ct	No Ct	0.992	-3.390	
A4	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1600	No Ct	No Ct	0.992	-3.390	
A5	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1600	No Ct	No Ct	0.992	-3.390	
A6	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.1600	No Ct	No Ct	0.992	-3.390	
B4	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.1600	No Ct	No Ct	0.992	-3.390	
