Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0462	22.38	3.00e+005	0.956	-3.181	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0462	22.21	3.00e+005	0.956	-3.181	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0462	22.57	3.00e+005	0.956	-3.181	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0462	25.65	3.00e+004	0.956	-3.181	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0462	25.87	3.00e+004	0.956	-3.181	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0462	25.38	3.00e+004	0.956	-3.181	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0462	29.43	3.00e+003	0.956	-3.181	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0462	29.57	3.00e+003	0.956	-3.181	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0462	29.79	3.00e+003	0.956	-3.181	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0462	33.09	3.00e+002	0.956	-3.181	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0462	32.95	3.00e+002	0.956	-3.181	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0462	32.55	3.00e+002	0.956	-3.181	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0462	38.82	3.00e+001	0.956	-3.181	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0462	37.50	3.00e+001	0.956	-3.181	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0462	35.81	3.00e+001	0.956	-3.181	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0462	38.58	3.00e+000	0.956	-3.181	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0462	38.62	3.00e+000	0.956	-3.181	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0462	38.87	3.00e+000	0.956	-3.181	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0462	38.29	3.00e-001	0.956	-3.181	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0462	No Ct	No Ct	0.956	-3.181	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0462	No Ct	No Ct	0.956	-3.181	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0462	39.26	2.21	0.956	-3.181	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0462	39.78	1.51	0.956	-3.181	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0462	No Ct	No Ct	0.956	-3.181	
A4	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0462	No Ct	No Ct	0.956	-3.181	
A5	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0462	No Ct	No Ct	0.956	-3.181	
A6	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0462	No Ct	No Ct	0.956	-3.181	
B4	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0462	No Ct	No Ct	0.956	-3.181	
B5	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0462	No Ct	No Ct	0.956	-3.181	
B6	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0462	No Ct	No Ct	0.956	-3.181	
C4	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0462	No Ct	No Ct	0.956	-3.181	
C5	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0462	No Ct	No Ct	0.956	-3.181	
C6	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0462	No Ct	No Ct	0.956	-3.181	
