Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0940	23.21	3.00e+005	0.993	-3.423	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0940	23.34	3.00e+005	0.993	-3.423	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0940	23.43	3.00e+005	0.993	-3.423	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0940	26.86	3.00e+004	0.993	-3.423	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0940	26.83	3.00e+004	0.993	-3.423	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0940	26.83	3.00e+004	0.993	-3.423	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0940	29.91	3.00e+003	0.993	-3.423	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0940	30.03	3.00e+003	0.993	-3.423	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0940	30.55	3.00e+003	0.993	-3.423	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0940	33.47	3.00e+002	0.993	-3.423	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0940	33.30	3.00e+002	0.993	-3.423	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0940	33.27	3.00e+002	0.993	-3.423	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0940	36.67	3.00e+001	0.993	-3.423	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0940	36.41	3.00e+001	0.993	-3.423	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0940	37.02	3.00e+001	0.993	-3.423	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0940	40.60	3.00e+000	0.993	-3.423	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0940	41.99	3.00e+000	0.993	-3.423	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0940	39.62	3.00e+000	0.993	-3.423	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0940	No Ct	No Ct	0.993	-3.423	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0940	No Ct	No Ct	0.993	-3.423	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0940	No Ct	No Ct	0.993	-3.423	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0940	No Ct	No Ct	0.993	-3.423	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0940	No Ct	No Ct	0.993	-3.423	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0940	No Ct	No Ct	0.993	-3.423	
A4	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0940	No Ct	No Ct	0.993	-3.423	
A5	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0940	No Ct	No Ct	0.993	-3.423	
A6	09_MST2023117STEX33_04_3uL_  Qty or ID	Unknown	9	0.0940	No Ct	No Ct	0.993	-3.423	
B4	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0940	No Ct	No Ct	0.993	-3.423	
B5	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0940	No Ct	No Ct	0.993	-3.423	
B6	10_MST2023089STEX33_07_3uL_  Qty or ID	Unknown	10	0.0940	No Ct	No Ct	0.993	-3.423	
C4	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0940	No Ct	No Ct	0.993	-3.423	
C5	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0940	No Ct	No Ct	0.993	-3.423	
C6	11_MST2023055STEX33_09_3uL_  Qty or ID	Unknown	11	0.0940	No Ct	No Ct	0.993	-3.423	
