Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0286	19.78	3.00e+005	0.986	-3.309	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0286	20.09	3.00e+005	0.986	-3.309	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0286	20.14	3.00e+005	0.986	-3.309	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0286	23.71	3.00e+004	0.986	-3.309	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0286	23.67	3.00e+004	0.986	-3.309	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0286	23.67	3.00e+004	0.986	-3.309	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0286	26.78	3.00e+003	0.986	-3.309	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0286	26.95	3.00e+003	0.986	-3.309	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0286	27.04	3.00e+003	0.986	-3.309	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0286	30.46	3.00e+002	0.986	-3.309	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0286	30.22	3.00e+002	0.986	-3.309	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0286	29.76	3.00e+002	0.986	-3.309	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0286	33.59	3.00e+001	0.986	-3.309	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0286	33.67	3.00e+001	0.986	-3.309	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0286	33.46	3.00e+001	0.986	-3.309	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0286	38.16	3.00e+000	0.986	-3.309	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0286	37.98	3.00e+000	0.986	-3.309	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0286	No Ct	No Ct	0.986	-3.309	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0286	37.84	3.00e-001	0.986	-3.309	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0286	No Ct	No Ct	0.986	-3.309	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0286	No Ct	No Ct	0.986	-3.309	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0286	No Ct	No Ct	0.986	-3.309	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0286	No Ct	No Ct	0.986	-3.309	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0286	No Ct	No Ct	0.986	-3.309	
A4	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0286	No Ct	No Ct	0.986	-3.309	
A5	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0286	No Ct	No Ct	0.986	-3.309	
A6	09_MST2022100STEX31_01_3uL_  Qty or ID	Unknown	9	0.0286	No Ct	No Ct	0.986	-3.309	
B4	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0286	No Ct	No Ct	0.986	-3.309	
B5	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0286	No Ct	No Ct	0.986	-3.309	
B6	10_MST2023051STEX31_04_3uL_  Qty or ID	Unknown	10	0.0286	No Ct	No Ct	0.986	-3.309	
C4	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0286	No Ct	No Ct	0.986	-3.309	
C5	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0286	No Ct	No Ct	0.986	-3.309	
C6	11_MST2023034STEX31_05_3uL_  Qty or ID	Unknown	11	0.0286	No Ct	No Ct	0.986	-3.309	
D4	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0286	No Ct	No Ct	0.986	-3.309	
D5	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0286	No Ct	No Ct	0.986	-3.309	
D6	12_MST2023061STEX31_06_3uL_  Qty or ID	Unknown	12	0.0286	38.31	1.06	0.986	-3.309	
E4	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0286	No Ct	No Ct	0.986	-3.309	
E5	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0286	No Ct	No Ct	0.986	-3.309	
E6	13_MST2023076STEX31_07_3uL_  Qty or ID	Unknown	13	0.0286	No Ct	No Ct	0.986	-3.309	
F4	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0286	No Ct	No Ct	0.986	-3.309	
F5	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0286	No Ct	No Ct	0.986	-3.309	
F6	14_MST2022103STEX31_09_3uL_  Qty or ID	Unknown	14	0.0286	No Ct	No Ct	0.986	-3.309	
G4	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0286	No Ct	No Ct	0.986	-3.309	
G5	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0286	No Ct	No Ct	0.986	-3.309	
G6	15_MST2023064STEX31_12_3uL_  Qty or ID	Unknown	15	0.0286	No Ct	No Ct	0.986	-3.309	
H4	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0286	No Ct	No Ct	0.986	-3.309	
H5	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0286	No Ct	No Ct	0.986	-3.309	
H6	16_MST2023009STEX31_15_3uL_  Qty or ID	Unknown	16	0.0286	No Ct	No Ct	0.986	-3.309	
A7	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0286	No Ct	No Ct	0.986	-3.309	
A8	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0286	No Ct	No Ct	0.986	-3.309	
A9	17_MST2022089STEX31_17_3uL_  Qty or ID	Unknown	17	0.0286	37.88	1.42	0.986	-3.309	
B7	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0286	No Ct	No Ct	0.986	-3.309	
B8	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0286	No Ct	No Ct	0.986	-3.309	
B9	18_MST2023086STEX31_19_3uL_  Qty or ID	Unknown	18	0.0286	No Ct	No Ct	0.986	-3.309	
C7	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0286	No Ct	No Ct	0.986	-3.309	
C8	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0286	No Ct	No Ct	0.986	-3.309	
C9	19_MST2022077STEX31_22_3uL_  Qty or ID	Unknown	19	0.0286	No Ct	No Ct	0.986	-3.309	
D7	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0286	No Ct	No Ct	0.986	-3.309	
D8	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0286	No Ct	No Ct	0.986	-3.309	
D9	20_MST2023001STEX32_01_3uL_  Qty or ID	Unknown	20	0.0286	No Ct	No Ct	0.986	-3.309	
E7	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0286	No Ct	No Ct	0.986	-3.309	
E8	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0286	No Ct	No Ct	0.986	-3.309	
E9	21_MST2022052STEX32_04_3uL_  Qty or ID	Unknown	21	0.0286	No Ct	No Ct	0.986	-3.309	
F7	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0286	No Ct	No Ct	0.986	-3.309	
F8	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0286	No Ct	No Ct	0.986	-3.309	
F9	22_MST2023015STEX32_16_3uL_  Qty or ID	Unknown	22	0.0286	No Ct	No Ct	0.986	-3.309	
G7	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0286	No Ct	No Ct	0.986	-3.309	
G8	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0286	No Ct	No Ct	0.986	-3.309	
G9	23_MST2022094STEX32_07_3uL_  Qty or ID	Unknown	23	0.0286	No Ct	No Ct	0.986	-3.309	
H7	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0286	36.25	4.45	0.986	-3.309	
H8	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0286	36.47	3.80	0.986	-3.309	
H9	24_MST2023114STEX32_11_3uL_  Qty or ID	Unknown	24	0.0286	35.82	5.96	0.986	-3.309	
A10	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0286	No Ct	No Ct	0.986	-3.309	
A11	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0286	No Ct	No Ct	0.986	-3.309	
A12	25_MST2023016STEX32_12_3uL_  Qty or ID	Unknown	25	0.0286	No Ct	No Ct	0.986	-3.309	
B10	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0286	No Ct	No Ct	0.986	-3.309	
B11	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0286	No Ct	No Ct	0.986	-3.309	
B12	26_MST2022097STEX32_14_3uL_  Qty or ID	Unknown	26	0.0286	No Ct	No Ct	0.986	-3.309	
C10	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0286	37.82	1.48	0.986	-3.309	
C11	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0286	No Ct	No Ct	0.986	-3.309	
C12	27_MST2023118STEX32_18_3uL_  Qty or ID	Unknown	27	0.0286	No Ct	No Ct	0.986	-3.309	
D10	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0286	No Ct	No Ct	0.986	-3.309	
D11	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0286	No Ct	No Ct	0.986	-3.309	
D12	28_MST2023066STEX32_21_3uL_  Qty or ID	Unknown	28	0.0286	No Ct	No Ct	0.986	-3.309	
E10	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0286	No Ct	No Ct	0.986	-3.309	
E11	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0286	No Ct	No Ct	0.986	-3.309	
E12	29_MST2023058STEX32_22_3uL_  Qty or ID	Unknown	29	0.0286	No Ct	No Ct	0.986	-3.309	
F10	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0286	No Ct	No Ct	0.986	-3.309	
F11	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0286	No Ct	No Ct	0.986	-3.309	
F12	30_MST2023074STEX32_24_3uL_  Qty or ID	Unknown	30	0.0286	No Ct	No Ct	0.986	-3.309	
G10	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0286	No Ct	No Ct	0.986	-3.309	
G11	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0286	No Ct	No Ct	0.986	-3.309	
G12	31_MST2023019STEX33_01_3uL_  Qty or ID	Unknown	31	0.0286	No Ct	No Ct	0.986	-3.309	
H10	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0286	No Ct	No Ct	0.986	-3.309	
H11	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0286	No Ct	No Ct	0.986	-3.309	
H12	32_MST2023010STEX33_03_3uL_  Qty or ID	Unknown	32	0.0286	No Ct	No Ct	0.986	-3.309	
