Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1054	20.65	3.00e+005	0.950	-3.095	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1054	20.95	3.00e+005	0.950	-3.095	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1054	20.84	3.00e+005	0.950	-3.095	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1054	24.24	3.00e+004	0.950	-3.095	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1054	24.21	3.00e+004	0.950	-3.095	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1054	24.32	3.00e+004	0.950	-3.095	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1054	27.82	3.00e+003	0.950	-3.095	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1054	27.80	3.00e+003	0.950	-3.095	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1054	27.44	3.00e+003	0.950	-3.095	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1054	31.26	3.00e+002	0.950	-3.095	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1054	31.22	3.00e+002	0.950	-3.095	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1054	31.19	3.00e+002	0.950	-3.095	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1054	34.63	3.00e+001	0.950	-3.095	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1054	34.73	3.00e+001	0.950	-3.095	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1054	35.00	3.00e+001	0.950	-3.095	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1054	38.78	3.00e+000	0.950	-3.095	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1054	37.25	3.00e+000	0.950	-3.095	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1054	40.26	3.00e+000	0.950	-3.095	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1054	39.54	3.00e-001	0.950	-3.095	
