Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0331	23.11	3.00e+005	0.928	-3.726	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0331	23.23	3.00e+005	0.928	-3.726	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0331	23.33	3.00e+005	0.928	-3.726	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0331	28.37	3.00e+004	0.928	-3.726	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0331	26.30	3.00e+004	0.928	-3.726	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0331	24.93	3.00e+004	0.928	-3.726	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0331	30.42	3.00e+003	0.928	-3.726	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0331	31.91	3.00e+003	0.928	-3.726	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0331	30.92	3.00e+003	0.928	-3.726	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0331	36.16	3.00e+002	0.928	-3.726	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0331	34.63	3.00e+002	0.928	-3.726	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0331	35.50	3.00e+002	0.928	-3.726	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0331	39.41	3.00e+001	0.928	-3.726	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0331	42.14	3.00e+001	0.928	-3.726	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0331	42.12	3.00e+001	0.928	-3.726	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0331	42.64	3.00e+000	0.928	-3.726	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0331	42.25	3.00e+000	0.928	-3.726	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0331	41.69	3.00e+000	0.928	-3.726	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0331	No Ct	No Ct	0.928	-3.726	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0331	40.50	3.00e-001	0.928	-3.726	
