Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0443	23.85	3.00e+005	0.995	-3.382	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0443	23.84	3.00e+005	0.995	-3.382	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0443	23.96	3.00e+005	0.995	-3.382	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0443	27.44	3.00e+004	0.995	-3.382	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0443	27.07	3.00e+004	0.995	-3.382	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0443	27.50	3.00e+004	0.995	-3.382	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0443	31.09	3.00e+003	0.995	-3.382	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0443	30.93	3.00e+003	0.995	-3.382	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0443	31.29	3.00e+003	0.995	-3.382	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0443	34.29	3.00e+002	0.995	-3.382	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0443	34.44	3.00e+002	0.995	-3.382	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0443	34.78	3.00e+002	0.995	-3.382	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0443	38.22	3.00e+001	0.995	-3.382	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0443	37.52	3.00e+001	0.995	-3.382	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0443	37.48	3.00e+001	0.995	-3.382	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0443	39.92	3.00e+000	0.995	-3.382	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0443	No Ct	No Ct	0.995	-3.382	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0443	41.00	3.00e+000	0.995	-3.382	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0443	No Ct	No Ct	0.995	-3.382	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0443	No Ct	No Ct	0.995	-3.382	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0443	No Ct	No Ct	0.995	-3.382	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0443	No Ct	No Ct	0.995	-3.382	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0443	No Ct	No Ct	0.995	-3.382	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0443	No Ct	No Ct	0.995	-3.382	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0443	No Ct	No Ct	0.995	-3.382	
