Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1213	19.90	3.00e+005	0.972	-3.297	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1213	19.91	3.00e+005	0.972	-3.297	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1213	20.12	3.00e+005	0.972	-3.297	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1213	23.60	3.00e+004	0.972	-3.297	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1213	23.39	3.00e+004	0.972	-3.297	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1213	23.48	3.00e+004	0.972	-3.297	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1213	26.93	3.00e+003	0.972	-3.297	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1213	26.81	3.00e+003	0.972	-3.297	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1213	26.93	3.00e+003	0.972	-3.297	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1213	30.32	3.00e+002	0.972	-3.297	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1213	33.87	3.00e+002	0.972	-3.297	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1213	31.40	3.00e+002	0.972	-3.297	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1213	33.49	3.00e+001	0.972	-3.297	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1213	34.13	3.00e+001	0.972	-3.297	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1213	33.94	3.00e+001	0.972	-3.297	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1213	36.84	3.00e+000	0.972	-3.297	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1213	38.00	3.00e+000	0.972	-3.297	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1213	37.81	3.00e+000	0.972	-3.297	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1213	38.43	3.00e-001	0.972	-3.297	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1213	38.46	3.00e-001	0.972	-3.297	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1213	No Ct	No Ct	0.972	-3.297	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1213	No Ct	No Ct	0.972	-3.297	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1213	No Ct	No Ct	0.972	-3.297	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1213	No Ct	No Ct	0.972	-3.297	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1213	35.97	6.06	0.972	-3.297	
A5	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1213	35.24	1.006e+001	0.972	-3.297	
A6	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1213	36.42	4.43	0.972	-3.297	
B4	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1213	31.65	1.237e+002	0.972	-3.297	
B5	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1213	31.63	1.254e+002	0.972	-3.297	
B6	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1213	31.84	1.082e+002	0.972	-3.297	
C4	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1213	No Ct	No Ct	0.972	-3.297	
