Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1235	21.99	3.00e+005	0.988	-3.356	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1235	21.82	3.00e+005	0.988	-3.356	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1235	21.80	3.00e+005	0.988	-3.356	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1235	25.44	3.00e+004	0.988	-3.356	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1235	25.33	3.00e+004	0.988	-3.356	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1235	25.14	3.00e+004	0.988	-3.356	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1235	29.00	3.00e+003	0.988	-3.356	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1235	28.94	3.00e+003	0.988	-3.356	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1235	28.80	3.00e+003	0.988	-3.356	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1235	32.34	3.00e+002	0.988	-3.356	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1235	32.09	3.00e+002	0.988	-3.356	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1235	32.38	3.00e+002	0.988	-3.356	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1235	35.36	3.00e+001	0.988	-3.356	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1235	36.18	3.00e+001	0.988	-3.356	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1235	35.64	3.00e+001	0.988	-3.356	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1235	40.27	3.00e+000	0.988	-3.356	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1235	39.60	3.00e+000	0.988	-3.356	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1235	38.52	3.00e+000	0.988	-3.356	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1235	No Ct	No Ct	0.988	-3.356	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1235	No Ct	No Ct	0.988	-3.356	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1235	40.01	3.00e-001	0.988	-3.356	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1235	No Ct	No Ct	0.988	-3.356	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1235	No Ct	No Ct	0.988	-3.356	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1235	No Ct	No Ct	0.988	-3.356	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1235	No Ct	No Ct	0.988	-3.356	
A5	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1235	No Ct	No Ct	0.988	-3.356	
A6	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1235	No Ct	No Ct	0.988	-3.356	
B4	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1235	No Ct	No Ct	0.988	-3.356	
B5	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1235	No Ct	No Ct	0.988	-3.356	
B6	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1235	No Ct	No Ct	0.988	-3.356	
C4	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1235	No Ct	No Ct	0.988	-3.356	
C5	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1235	No Ct	No Ct	0.988	-3.356	
C6	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1235	No Ct	No Ct	0.988	-3.356	
D4	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1235	No Ct	No Ct	0.988	-3.356	
D5	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1235	No Ct	No Ct	0.988	-3.356	
D6	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1235	No Ct	No Ct	0.988	-3.356	
E4	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1235	No Ct	No Ct	0.988	-3.356	
E5	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1235	No Ct	No Ct	0.988	-3.356	
E6	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1235	No Ct	No Ct	0.988	-3.356	
F4	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.1235	No Ct	No Ct	0.988	-3.356	
F5	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.1235	No Ct	No Ct	0.988	-3.356	
F6	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.1235	No Ct	No Ct	0.988	-3.356	
G4	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.1235	No Ct	No Ct	0.988	-3.356	
G5	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.1235	No Ct	No Ct	0.988	-3.356	
G6	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.1235	No Ct	No Ct	0.988	-3.356	
H4	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.1235	No Ct	No Ct	0.988	-3.356	
