Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0152	18.31	3.00e+005	0.990	-3.898	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0152	18.57	3.00e+005	0.990	-3.898	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0152	17.68	3.00e+005	0.990	-3.898	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0152	22.75	3.00e+004	0.990	-3.898	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0152	21.86	3.00e+004	0.990	-3.898	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0152	21.66	3.00e+004	0.990	-3.898	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0152	25.22	3.00e+003	0.990	-3.898	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0152	25.08	3.00e+003	0.990	-3.898	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0152	25.79	3.00e+003	0.990	-3.898	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0152	29.82	3.00e+002	0.990	-3.898	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0152	29.94	3.00e+002	0.990	-3.898	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0152	28.34	3.00e+002	0.990	-3.898	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0152	33.38	3.00e+001	0.990	-3.898	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0152	33.88	3.00e+001	0.990	-3.898	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0152	33.77	3.00e+001	0.990	-3.898	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0152	38.95	3.00e+000	0.990	-3.898	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0152	36.72	3.00e+000	0.990	-3.898	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0152	No Ct	No Ct	0.990	-3.898	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0152	No Ct	No Ct	0.990	-3.898	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0152	No Ct	No Ct	0.990	-3.898	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0152	No Ct	No Ct	0.990	-3.898	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0152	29.69	2.988e+002	0.990	-3.898	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0152	No Ct	No Ct	0.990	-3.898	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0152	No Ct	No Ct	0.990	-3.898	
A4	09_MST-2022-039 _28_01 _3uL_  Qty or ID	Unknown	9	0.0152	37.07	3.81	0.990	-3.898	
A5	09_MST-2022-039 _28_01 _3uL_  Qty or ID	Unknown	9	0.0152	35.21	1.147e+001	0.990	-3.898	
