Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0714	21.75	3.00e+005	0.988	-3.398	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0714	21.89	3.00e+005	0.988	-3.398	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0714	22.17	3.00e+005	0.988	-3.398	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0714	25.80	3.00e+004	0.988	-3.398	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0714	25.85	3.00e+004	0.988	-3.398	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0714	25.62	3.00e+004	0.988	-3.398	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0714	29.29	3.00e+003	0.988	-3.398	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0714	29.50	3.00e+003	0.988	-3.398	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0714	29.20	3.00e+003	0.988	-3.398	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0714	33.02	3.00e+002	0.988	-3.398	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0714	32.56	3.00e+002	0.988	-3.398	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0714	32.47	3.00e+002	0.988	-3.398	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0714	36.26	3.00e+001	0.988	-3.398	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0714	36.12	3.00e+001	0.988	-3.398	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0714	36.18	3.00e+001	0.988	-3.398	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0714	41.13	3.00e+000	0.988	-3.398	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0714	38.34	3.00e+000	0.988	-3.398	
