Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.1733	24.77	3.00e+005	0.993	-3.397	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.1733	25.15	3.00e+005	0.993	-3.397	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.1733	24.83	3.00e+005	0.993	-3.397	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.1733	29.03	3.00e+004	0.993	-3.397	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.1733	28.56	3.00e+004	0.993	-3.397	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.1733	28.61	3.00e+004	0.993	-3.397	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.1733	32.38	3.00e+003	0.993	-3.397	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.1733	32.70	3.00e+003	0.993	-3.397	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.1733	32.36	3.00e+003	0.993	-3.397	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.1733	35.87	3.00e+002	0.993	-3.397	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.1733	35.73	3.00e+002	0.993	-3.397	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.1733	35.68	3.00e+002	0.993	-3.397	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.1733	39.60	3.00e+001	0.993	-3.397	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.1733	39.06	3.00e+001	0.993	-3.397	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.1733	39.18	3.00e+001	0.993	-3.397	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.1733	41.25	3.00e+000	0.993	-3.397	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.1733	No Ct	No Ct	0.993	-3.397	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.1733	41.57	3.00e+000	0.993	-3.397	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1733	No Ct	No Ct	0.993	-3.397	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1733	No Ct	No Ct	0.993	-3.397	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.1733	No Ct	No Ct	0.993	-3.397	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1733	No Ct	No Ct	0.993	-3.397	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1733	No Ct	No Ct	0.993	-3.397	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1733	No Ct	No Ct	0.993	-3.397	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1733	No Ct	No Ct	0.993	-3.397	
A5	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1733	No Ct	No Ct	0.993	-3.397	
A6	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.1733	No Ct	No Ct	0.993	-3.397	
B4	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1733	No Ct	No Ct	0.993	-3.397	
B5	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1733	No Ct	No Ct	0.993	-3.397	
B6	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.1733	No Ct	No Ct	0.993	-3.397	
C4	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1733	No Ct	No Ct	0.993	-3.397	
C5	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1733	No Ct	No Ct	0.993	-3.397	
C6	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.1733	No Ct	No Ct	0.993	-3.397	
D4	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1733	No Ct	No Ct	0.993	-3.397	
D5	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1733	No Ct	No Ct	0.993	-3.397	
D6	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.1733	No Ct	No Ct	0.993	-3.397	
E4	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1733	No Ct	No Ct	0.993	-3.397	
E5	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1733	No Ct	No Ct	0.993	-3.397	
E6	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.1733	No Ct	No Ct	0.993	-3.397	
F4	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.1733	No Ct	No Ct	0.993	-3.397	
