Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0535	21.10	3.00e+005	0.997	-3.374	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0535	21.30	3.00e+005	0.997	-3.374	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0535	21.12	3.00e+005	0.997	-3.374	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0535	24.45	3.00e+004	0.997	-3.374	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0535	24.49	3.00e+004	0.997	-3.374	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0535	24.41	3.00e+004	0.997	-3.374	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0535	28.01	3.00e+003	0.997	-3.374	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0535	28.28	3.00e+003	0.997	-3.374	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0535	27.92	3.00e+003	0.997	-3.374	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0535	31.69	3.00e+002	0.997	-3.374	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0535	31.52	3.00e+002	0.997	-3.374	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0535	31.29	3.00e+002	0.997	-3.374	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0535	34.07	3.00e+001	0.997	-3.374	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0535	34.86	3.00e+001	0.997	-3.374	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0535	34.89	3.00e+001	0.997	-3.374	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0535	38.68	3.00e+000	0.997	-3.374	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0535	37.97	3.00e+000	0.997	-3.374	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0535	37.40	3.00e+000	0.997	-3.374	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0535	No Ct	No Ct	0.997	-3.374	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0535	No Ct	No Ct	0.997	-3.374	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0535	No Ct	No Ct	0.997	-3.374	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0535	No Ct	No Ct	0.997	-3.374	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0535	No Ct	No Ct	0.997	-3.374	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0535	No Ct	No Ct	0.997	-3.374	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0535	No Ct	No Ct	0.997	-3.374	
A5	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0535	No Ct	No Ct	0.997	-3.374	
A6	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0535	No Ct	No Ct	0.997	-3.374	
B4	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0535	No Ct	No Ct	0.997	-3.374	
B5	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0535	No Ct	No Ct	0.997	-3.374	
B6	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0535	No Ct	No Ct	0.997	-3.374	
C4	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0535	No Ct	No Ct	0.997	-3.374	
C5	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0535	No Ct	No Ct	0.997	-3.374	
C6	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0535	No Ct	No Ct	0.997	-3.374	
D4	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0535	37.24	5.29	0.997	-3.374	
D5	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0535	35.76	1.452e+001	0.997	-3.374	
D6	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0535	36.06	1.188e+001	0.997	-3.374	
E4	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0535	41.00	4.066e-001	0.997	-3.374	
E5	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0535	39.71	9.795e-001	0.997	-3.374	
E6	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0535	No Ct	No Ct	0.997	-3.374	
F4	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0535	No Ct	No Ct	0.997	-3.374	
F5	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0535	No Ct	No Ct	0.997	-3.374	
F6	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0535	No Ct	No Ct	0.997	-3.374	
G4	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0535	No Ct	No Ct	0.997	-3.374	
G5	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0535	No Ct	No Ct	0.997	-3.374	
G6	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0535	No Ct	No Ct	0.997	-3.374	
H4	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0535	No Ct	No Ct	0.997	-3.374	
H5	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0535	No Ct	No Ct	0.997	-3.374	
H6	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0535	No Ct	No Ct	0.997	-3.374	
A7	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0535	No Ct	No Ct	0.997	-3.374	
A8	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0535	No Ct	No Ct	0.997	-3.374	
A9	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0535	No Ct	No Ct	0.997	-3.374	
B7	18_MST-2021-021_26_14_3uL_  Qty or ID	Unknown	18	0.0535	No Ct	No Ct	0.997	-3.374	
B8	18_MST-2021-021_26_14_3uL_  Qty or ID	Unknown	18	0.0535	No Ct	No Ct	0.997	-3.374	
B9	18_MST-2021-021_26_14_3uL_  Qty or ID	Unknown	18	0.0535	No Ct	No Ct	0.997	-3.374	
C7	19_MST-2021-014_26_03_3uL_  Qty or ID	Unknown	19	0.0535	No Ct	No Ct	0.997	-3.374	
C8	19_MST-2021-014_26_03_3uL_  Qty or ID	Unknown	19	0.0535	No Ct	No Ct	0.997	-3.374	
C9	19_MST-2021-014_26_03_3uL_  Qty or ID	Unknown	19	0.0535	No Ct	No Ct	0.997	-3.374	
D7	20_MST-2021-023 _26_26 _3uL_  Qty or ID	Unknown	20	0.0535	No Ct	No Ct	0.997	-3.374	
D8	20_MST-2021-023 _26_26 _3uL_  Qty or ID	Unknown	20	0.0535	No Ct	No Ct	0.997	-3.374	
D9	20_MST-2021-023 _26_26 _3uL_  Qty or ID	Unknown	20	0.0535	No Ct	No Ct	0.997	-3.374	
E7	21_MST-2021-016_26_08_3uL_  Qty or ID	Unknown	21	0.0535	No Ct	No Ct	0.997	-3.374	
E8	21_MST-2021-016_26_08_3uL_  Qty or ID	Unknown	21	0.0535	No Ct	No Ct	0.997	-3.374	
E9	21_MST-2021-016_26_08_3uL_  Qty or ID	Unknown	21	0.0535	No Ct	No Ct	0.997	-3.374	
F7	22_MST-2022-042 _27_02 _3uL_  Qty or ID	Unknown	22	0.0535	No Ct	No Ct	0.997	-3.374	
F8	22_MST-2022-042 _27_02 _3uL_  Qty or ID	Unknown	22	0.0535	No Ct	No Ct	0.997	-3.374	
F9	22_MST-2022-042 _27_02 _3uL_  Qty or ID	Unknown	22	0.0535	No Ct	No Ct	0.997	-3.374	
G7	23_MST-2022-047 _27_04 _3uL_  Qty or ID	Unknown	23	0.0535	No Ct	No Ct	0.997	-3.374	
G8	23_MST-2022-047 _27_04 _3uL_  Qty or ID	Unknown	23	0.0535	No Ct	No Ct	0.997	-3.374	
G9	23_MST-2022-047 _27_04 _3uL_  Qty or ID	Unknown	23	0.0535	No Ct	No Ct	0.997	-3.374	
H7	24_MST-2021-002 _27_05 _3uL_  Qty or ID	Unknown	24	0.0535	No Ct	No Ct	0.997	-3.374	
H8	24_MST-2021-002 _27_05 _3uL_  Qty or ID	Unknown	24	0.0535	No Ct	No Ct	0.997	-3.374	
H9	24_MST-2021-002 _27_05 _3uL_  Qty or ID	Unknown	24	0.0535	No Ct	No Ct	0.997	-3.374	
A10	25_MST-2021-003 _27_06 _3uL_  Qty or ID	Unknown	25	0.0535	No Ct	No Ct	0.997	-3.374	
A11	25_MST-2021-003 _27_06 _3uL_  Qty or ID	Unknown	25	0.0535	No Ct	No Ct	0.997	-3.374	
A12	25_MST-2021-003 _27_06 _3uL_  Qty or ID	Unknown	25	0.0535	No Ct	No Ct	0.997	-3.374	
B10	26_MST-2021-006 _27_07 _3uL_  Qty or ID	Unknown	26	0.0535	No Ct	No Ct	0.997	-3.374	
B11	26_MST-2021-006 _27_07 _3uL_  Qty or ID	Unknown	26	0.0535	No Ct	No Ct	0.997	-3.374	
B12	26_MST-2021-006 _27_07 _3uL_  Qty or ID	Unknown	26	0.0535	No Ct	No Ct	0.997	-3.374	
C10	27_MST-2021-007 _27_09 _3uL_  Qty or ID	Unknown	27	0.0535	No Ct	No Ct	0.997	-3.374	
C11	27_MST-2021-007 _27_09 _3uL_  Qty or ID	Unknown	27	0.0535	No Ct	No Ct	0.997	-3.374	
C12	27_MST-2021-007 _27_09 _3uL_  Qty or ID	Unknown	27	0.0535	No Ct	No Ct	0.997	-3.374	
D10	28_MST-2021-028_27_21_3uL_  Qty or ID	Unknown	28	0.0535	No Ct	No Ct	0.997	-3.374	
D11	28_MST-2021-028_27_21_3uL_  Qty or ID	Unknown	28	0.0535	No Ct	No Ct	0.997	-3.374	
D12	28_MST-2021-028_27_21_3uL_  Qty or ID	Unknown	28	0.0535	No Ct	No Ct	0.997	-3.374	
E10	29_MST-2022-055 _27_12 _3uL_  Qty or ID	Unknown	29	0.0535	No Ct	No Ct	0.997	-3.374	
E11	29_MST-2022-055 _27_12 _3uL_  Qty or ID	Unknown	29	0.0535	No Ct	No Ct	0.997	-3.374	
E12	29_MST-2022-055 _27_12 _3uL_  Qty or ID	Unknown	29	0.0535	No Ct	No Ct	0.997	-3.374	
F10	30_MST-2021-013 _27_15 _3uL_  Qty or ID	Unknown	30	0.0535	No Ct	No Ct	0.997	-3.374	
F11	30_MST-2021-013 _27_15 _3uL_  Qty or ID	Unknown	30	0.0535	No Ct	No Ct	0.997	-3.374	
