Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E5_3uL_  Qty or ID	Standard	1	0.0659	20.85	3.00e+005	0.986	-3.438	
A2	01_std1E5_3uL_  Qty or ID	Standard	1	0.0659	21.16	3.00e+005	0.986	-3.438	
A3	01_std1E5_3uL_  Qty or ID	Standard	1	0.0659	21.08	3.00e+005	0.986	-3.438	
B1	02_std1E4_3uL_  Qty or ID	Standard	2	0.0659	24.51	3.00e+004	0.986	-3.438	
B2	02_std1E4_3uL_  Qty or ID	Standard	2	0.0659	24.50	3.00e+004	0.986	-3.438	
B3	02_std1E4_3uL_  Qty or ID	Standard	2	0.0659	24.94	3.00e+004	0.986	-3.438	
C1	03_std1E3_3uL_  Qty or ID	Standard	3	0.0659	28.13	3.00e+003	0.986	-3.438	
C2	03_std1E3_3uL_  Qty or ID	Standard	3	0.0659	28.11	3.00e+003	0.986	-3.438	
C3	03_std1E3_3uL_  Qty or ID	Standard	3	0.0659	28.68	3.00e+003	0.986	-3.438	
D1	04_std1E2_3uL_  Qty or ID	Standard	4	0.0659	32.08	3.00e+002	0.986	-3.438	
D2	04_std1E2_3uL_  Qty or ID	Standard	4	0.0659	31.94	3.00e+002	0.986	-3.438	
D3	04_std1E2_3uL_  Qty or ID	Standard	4	0.0659	32.10	3.00e+002	0.986	-3.438	
E1	05_std1E1_3uL_  Qty or ID	Standard	5	0.0659	35.64	3.00e+001	0.986	-3.438	
E2	05_std1E1_3uL_  Qty or ID	Standard	5	0.0659	35.26	3.00e+001	0.986	-3.438	
E3	05_std1E1_3uL_  Qty or ID	Standard	5	0.0659	35.96	3.00e+001	0.986	-3.438	
F1	06_std1E0_3uL_  Qty or ID	Standard	6	0.0659	39.94	3.00e+000	0.986	-3.438	
F2	06_std1E0_3uL_  Qty or ID	Standard	6	0.0659	38.31	3.00e+000	0.986	-3.438	
F3	06_std1E0_3uL_  Qty or ID	Standard	6	0.0659	38.68	3.00e+000	0.986	-3.438	
G1	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0659	No Ct	No Ct	0.986	-3.438	
G2	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0659	No Ct	No Ct	0.986	-3.438	
G3	07_std1E-1_3uL_  Qty or ID	Standard	7	0.0659	39.41	3.00e-001	0.986	-3.438	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0659	No Ct	No Ct	0.986	-3.438	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0659	38.74	2.66	0.986	-3.438	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.0659	No Ct	No Ct	0.986	-3.438	
A4	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0659	No Ct	No Ct	0.986	-3.438	
A5	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0659	No Ct	No Ct	0.986	-3.438	
A6	09_MST-566 _26_02 _3uL_  Qty or ID	Unknown	9	0.0659	No Ct	No Ct	0.986	-3.438	
B4	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0659	No Ct	No Ct	0.986	-3.438	
B5	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0659	No Ct	No Ct	0.986	-3.438	
B6	10_MST-2021-012 _26_04 _3uL_  Qty or ID	Unknown	10	0.0659	No Ct	No Ct	0.986	-3.438	
C4	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0659	No Ct	No Ct	0.986	-3.438	
C5	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0659	No Ct	No Ct	0.986	-3.438	
C6	11_MST-2021-019 _26_06 _3uL_  Qty or ID	Unknown	11	0.0659	No Ct	No Ct	0.986	-3.438	
D4	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0659	No Ct	No Ct	0.986	-3.438	
D5	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0659	No Ct	No Ct	0.986	-3.438	
D6	12_MST-2022-050 _26_07 _3uL_  Qty or ID	Unknown	12	0.0659	No Ct	No Ct	0.986	-3.438	
E4	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0659	No Ct	No Ct	0.986	-3.438	
E5	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0659	No Ct	No Ct	0.986	-3.438	
E6	13_MST-2021-005 _26_09 _3uL_  Qty or ID	Unknown	13	0.0659	No Ct	No Ct	0.986	-3.438	
F4	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0659	No Ct	No Ct	0.986	-3.438	
F5	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0659	No Ct	No Ct	0.986	-3.438	
F6	14_MST-011 _26_11 _3uL_  Qty or ID	Unknown	14	0.0659	No Ct	No Ct	0.986	-3.438	
G4	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0659	No Ct	No Ct	0.986	-3.438	
G5	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0659	No Ct	No Ct	0.986	-3.438	
G6	15_MST-2022-076 _26_15 _3uL_  Qty or ID	Unknown	15	0.0659	No Ct	No Ct	0.986	-3.438	
H4	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0659	No Ct	No Ct	0.986	-3.438	
H5	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0659	No Ct	No Ct	0.986	-3.438	
H6	16_MST-2021-098 _26_17 _3uL_  Qty or ID	Unknown	16	0.0659	No Ct	No Ct	0.986	-3.438	
A7	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0659	No Ct	No Ct	0.986	-3.438	
A8	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0659	No Ct	No Ct	0.986	-3.438	
A9	17_MST-2021-011 _26_19 _3uL_  Qty or ID	Unknown	17	0.0659	No Ct	No Ct	0.986	-3.438	
B7	18_MST-2021-021_26_14_3uL_  Qty or ID	Unknown	18	0.0659	No Ct	No Ct	0.986	-3.438	
