Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E4_3uL_  Qty or ID	Standard	1	0.0446	22.28	3.00e+004	0.980	-3.268	
A2	01_std3E4_3uL_  Qty or ID	Standard	1	0.0446	22.47	3.00e+004	0.980	-3.268	
A3	01_std3E4_3uL_  Qty or ID	Standard	1	0.0446	22.30	3.00e+004	0.980	-3.268	
B1	02_std3E3_3uL_  Qty or ID	Standard	2	0.0446	25.89	3.00e+003	0.980	-3.268	
B2	02_std3E3_3uL_  Qty or ID	Standard	2	0.0446	25.68	3.00e+003	0.980	-3.268	
B3	02_std3E3_3uL_  Qty or ID	Standard	2	0.0446	25.46	3.00e+003	0.980	-3.268	
C1	03_std3E2_3uL_  Qty or ID	Standard	3	0.0446	28.88	3.00e+002	0.980	-3.268	
C2	03_std3E2_3uL_  Qty or ID	Standard	3	0.0446	29.14	3.00e+002	0.980	-3.268	
C3	03_std3E2_3uL_  Qty or ID	Standard	3	0.0446	29.28	3.00e+002	0.980	-3.268	
D1	04_std3E1_3uL_  Qty or ID	Standard	4	0.0446	32.50	3.00e+001	0.980	-3.268	
D2	04_std3E1_3uL_  Qty or ID	Standard	4	0.0446	32.11	3.00e+001	0.980	-3.268	
D3	04_std3E1_3uL_  Qty or ID	Standard	4	0.0446	32.14	3.00e+001	0.980	-3.268	
E1	05_std3E0_3uL_  Qty or ID	Standard	5	0.0446	37.03	3.00e+000	0.980	-3.268	
E2	05_std3E0_3uL_  Qty or ID	Standard	5	0.0446	36.84	3.00e+000	0.980	-3.268	
E3	05_std3E0_3uL_  Qty or ID	Standard	5	0.0446	35.42	3.00e+000	0.980	-3.268	
F1	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0446	No Ct	No Ct	0.980	-3.268	
F2	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0446	36.77	3.00e-001	0.980	-3.268	
F3	06_std3E-1_3uL_  Qty or ID	Standard	6	0.0446	No Ct	No Ct	0.980	-3.268	
G1	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0446	No Ct	No Ct	0.980	-3.268	
G2	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0446	No Ct	No Ct	0.980	-3.268	
G3	07_std3E-2_3uL_  Qty or ID	Standard	7	0.0446	No Ct	No Ct	0.980	-3.268	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0446	No Ct	No Ct	0.980	-3.268	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0446	No Ct	No Ct	0.980	-3.268	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0446	37.30	8.819e-001	0.980	-3.268	
