Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.1236	22.45	3.00e+005	0.978	-3.159	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.1236	22.67	3.00e+005	0.978	-3.159	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.1236	22.59	3.00e+005	0.978	-3.159	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.1236	26.02	3.00e+004	0.978	-3.159	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.1236	26.08	3.00e+004	0.978	-3.159	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.1236	25.94	3.00e+004	0.978	-3.159	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.1236	29.25	3.00e+003	0.978	-3.159	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.1236	29.29	3.00e+003	0.978	-3.159	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.1236	29.40	3.00e+003	0.978	-3.159	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.1236	32.93	3.00e+002	0.978	-3.159	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.1236	32.90	3.00e+002	0.978	-3.159	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.1236	32.82	3.00e+002	0.978	-3.159	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.1236	36.51	3.00e+001	0.978	-3.159	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.1236	36.45	3.00e+001	0.978	-3.159	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.1236	35.99	3.00e+001	0.978	-3.159	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.1236	No Ct	No Ct	0.978	-3.159	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.1236	39.07	3.00e+000	0.978	-3.159	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.1236	41.00	3.00e+000	0.978	-3.159	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1236	No Ct	No Ct	0.978	-3.159	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1236	40.33	3.00e-001	0.978	-3.159	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.1236	39.64	3.00e-001	0.978	-3.159	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1236	No Ct	No Ct	0.978	-3.159	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1236	No Ct	No Ct	0.978	-3.159	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.1236	No Ct	No Ct	0.978	-3.159	
A4	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.1236	No Ct	No Ct	0.978	-3.159	
A5	09_MST2021-058 _3uL_  Qty or ID	Unknown	9	0.1236	No Ct	No Ct	0.978	-3.159	
