Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.0618	24.82	3.00e+005	0.991	-3.427	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.0618	24.83	3.00e+005	0.991	-3.427	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.0618	25.24	3.00e+005	0.991	-3.427	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.0618	28.91	3.00e+004	0.991	-3.427	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.0618	28.82	3.00e+004	0.991	-3.427	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.0618	28.69	3.00e+004	0.991	-3.427	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.0618	32.20	3.00e+003	0.991	-3.427	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.0618	31.91	3.00e+003	0.991	-3.427	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.0618	32.03	3.00e+003	0.991	-3.427	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.0618	35.84	3.00e+002	0.991	-3.427	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.0618	35.57	3.00e+002	0.991	-3.427	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.0618	35.69	3.00e+002	0.991	-3.427	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.0618	39.71	3.00e+001	0.991	-3.427	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.0618	40.01	3.00e+001	0.991	-3.427	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.0618	38.36	3.00e+001	0.991	-3.427	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.0618	40.91	3.00e+000	0.991	-3.427	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.0618	42.38	3.00e+000	0.991	-3.427	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.0618	No Ct	No Ct	0.991	-3.427	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0618	No Ct	No Ct	0.991	-3.427	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0618	No Ct	No Ct	0.991	-3.427	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0618	No Ct	No Ct	0.991	-3.427	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0618	No Ct	No Ct	0.991	-3.427	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0618	No Ct	No Ct	0.991	-3.427	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0618	No Ct	No Ct	0.991	-3.427	
A4	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0618	No Ct	No Ct	0.991	-3.427	
A5	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0618	No Ct	No Ct	0.991	-3.427	
A6	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0618	No Ct	No Ct	0.991	-3.427	
B4	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0618	No Ct	No Ct	0.991	-3.427	
B5	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0618	No Ct	No Ct	0.991	-3.427	
B6	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0618	No Ct	No Ct	0.991	-3.427	
C4	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0618	33.66	1.034e+003	0.991	-3.427	
C5	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0618	33.87	8.990e+002	0.991	-3.427	
C6	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0618	33.85	9.119e+002	0.991	-3.427	
D4	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.0618	36.45	1.590e+002	0.991	-3.427	
