Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std3E5_3uL_  Qty or ID	Standard	1	0.0494	23.50	3.00e+005	0.988	-3.041	
A2	01_std3E5_3uL_  Qty or ID	Standard	1	0.0494	24.03	3.00e+005	0.988	-3.041	
A3	01_std3E5_3uL_  Qty or ID	Standard	1	0.0494	24.61	3.00e+005	0.988	-3.041	
B1	02_std3E4_3uL_  Qty or ID	Standard	2	0.0494	27.69	3.00e+004	0.988	-3.041	
B2	02_std3E4_3uL_  Qty or ID	Standard	2	0.0494	27.40	3.00e+004	0.988	-3.041	
B3	02_std3E4_3uL_  Qty or ID	Standard	2	0.0494	26.66	3.00e+004	0.988	-3.041	
C1	03_std3E3_3uL_  Qty or ID	Standard	3	0.0494	30.35	3.00e+003	0.988	-3.041	
C2	03_std3E3_3uL_  Qty or ID	Standard	3	0.0494	31.09	3.00e+003	0.988	-3.041	
C3	03_std3E3_3uL_  Qty or ID	Standard	3	0.0494	31.03	3.00e+003	0.988	-3.041	
D1	04_std3E2_3uL_  Qty or ID	Standard	4	0.0494	34.36	3.00e+002	0.988	-3.041	
D2	04_std3E2_3uL_  Qty or ID	Standard	4	0.0494	33.78	3.00e+002	0.988	-3.041	
D3	04_std3E2_3uL_  Qty or ID	Standard	4	0.0494	33.92	3.00e+002	0.988	-3.041	
E1	05_std3E1_3uL_  Qty or ID	Standard	5	0.0494	36.56	3.00e+001	0.988	-3.041	
E2	05_std3E1_3uL_  Qty or ID	Standard	5	0.0494	36.95	3.00e+001	0.988	-3.041	
E3	05_std3E1_3uL_  Qty or ID	Standard	5	0.0494	36.70	3.00e+001	0.988	-3.041	
F1	06_std3E0_3uL_  Qty or ID	Standard	6	0.0494	38.44	3.00e+000	0.988	-3.041	
F2	06_std3E0_3uL_  Qty or ID	Standard	6	0.0494	No Ct	No Ct	0.988	-3.041	
F3	06_std3E0_3uL_  Qty or ID	Standard	6	0.0494	38.98	3.00e+000	0.988	-3.041	
G1	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0494	No Ct	No Ct	0.988	-3.041	
G2	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0494	No Ct	No Ct	0.988	-3.041	
G3	07_std3E-1_3uL_  Qty or ID	Standard	7	0.0494	No Ct	No Ct	0.988	-3.041	
H1	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0494	No Ct	No Ct	0.988	-3.041	
H2	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0494	41.53	6.857e-001	0.988	-3.041	
H3	08_std3ENTC_3uL_  Qty or ID	NTC	8	0.0494	No Ct	No Ct	0.988	-3.041	
A4	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0494	No Ct	No Ct	0.988	-3.041	
A5	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0494	No Ct	No Ct	0.988	-3.041	
A6	09_MST1039 _3uL_  Qty or ID	Unknown	9	0.0494	No Ct	No Ct	0.988	-3.041	
B4	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0494	No Ct	No Ct	0.988	-3.041	
B5	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0494	No Ct	No Ct	0.988	-3.041	
B6	10_MST2021-015 _3uL_  Qty or ID	Unknown	10	0.0494	No Ct	No Ct	0.988	-3.041	
C4	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0494	No Ct	No Ct	0.988	-3.041	
C5	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0494	No Ct	No Ct	0.988	-3.041	
C6	11_MST2021-028 _3uL_  Qty or ID	Unknown	11	0.0494	No Ct	No Ct	0.988	-3.041	
D4	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.0494	No Ct	No Ct	0.988	-3.041	
D5	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.0494	No Ct	No Ct	0.988	-3.041	
D6	12_MST2021-031 _3uL_  Qty or ID	Unknown	12	0.0494	No Ct	No Ct	0.988	-3.041	
E4	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.0494	No Ct	No Ct	0.988	-3.041	
E5	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.0494	No Ct	No Ct	0.988	-3.041	
E6	13_MST2021-032 _3uL_  Qty or ID	Unknown	13	0.0494	No Ct	No Ct	0.988	-3.041	
F4	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.0494	No Ct	No Ct	0.988	-3.041	
F5	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.0494	No Ct	No Ct	0.988	-3.041	
F6	14_MST2021-040 _3uL_  Qty or ID	Unknown	14	0.0494	No Ct	No Ct	0.988	-3.041	
G4	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.0494	No Ct	No Ct	0.988	-3.041	
G5	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.0494	No Ct	No Ct	0.988	-3.041	
G6	15_MST2021-081 _3uL_  Qty or ID	Unknown	15	0.0494	No Ct	No Ct	0.988	-3.041	
H4	16_MST2021-044 _3uL_  Qty or ID	Unknown	16	0.0494	No Ct	No Ct	0.988	-3.041	
