Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	15.80	5.00e+006	0.998	-3.485	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	15.97	5.00e+006	0.998	-3.485	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	15.93	5.00e+006	0.998	-3.485	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.10	5.00e+005	0.998	-3.485	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.41	5.00e+005	0.998	-3.485	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.09	5.00e+005	0.998	-3.485	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	23.02	5.00e+004	0.998	-3.485	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	23.16	5.00e+004	0.998	-3.485	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	22.82	5.00e+004	0.998	-3.485	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	26.62	5.00e+003	0.998	-3.485	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	27.01	5.00e+003	0.998	-3.485	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	26.54	5.00e+003	0.998	-3.485	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	29.68	5.00e+002	0.998	-3.485	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	29.58	5.00e+002	0.998	-3.485	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	30.38	5.00e+002	0.998	-3.485	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	33.23	5.00e+001	0.998	-3.485	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	33.49	5.00e+001	0.998	-3.485	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	33.59	5.00e+001	0.998	-3.485	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	36.21	5.00e+000	0.998	-3.485	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.998	-3.485	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.998	-3.485	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.998	-3.485	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.998	-3.485	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.998	-3.485	
A4	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	38.46	1.73	0.998	-3.485	
A5	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.998	-3.485	
A6	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.998	-3.485	
B4	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	39.61	8.066e-001	0.998	-3.485	
B5	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.998	-3.485	
B6	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.998	-3.485	
C4	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	31.11	2.214e+002	0.998	-3.485	
C5	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	31.68	1.520e+002	0.998	-3.485	
C6	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	31.86	1.354e+002	0.998	-3.485	
D4	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	37.41	3.46	0.998	-3.485	
D5	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.998	-3.485	
D6	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.998	-3.485	
E4	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	37.83	2.63	0.998	-3.485	
E5	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	35.84	9.77	0.998	-3.485	
E6	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	35.83	9.79	0.998	-3.485	
F4	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.998	-3.485	
F5	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.998	-3.485	
F6	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.998	-3.485	
G4	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	37.34	3.61	0.998	-3.485	
G5	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.998	-3.485	
G6	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	37.48	3.30	0.998	-3.485	
H4	16_MST047_5uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.998	-3.485	
