Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	16.76	5.00e+006	0.966	-4.008	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	16.71	5.00e+006	0.966	-4.008	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	16.83	5.00e+006	0.966	-4.008	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.50	5.00e+005	0.966	-4.008	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.94	5.00e+005	0.966	-4.008	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.99	5.00e+005	0.966	-4.008	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	24.38	5.00e+004	0.966	-4.008	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	23.54	5.00e+004	0.966	-4.008	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	23.61	5.00e+004	0.966	-4.008	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	28.13	5.00e+003	0.966	-4.008	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	28.89	5.00e+003	0.966	-4.008	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	28.14	5.00e+003	0.966	-4.008	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	35.66	5.00e+002	0.966	-4.008	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	30.29	5.00e+002	0.966	-4.008	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	30.56	5.00e+002	0.966	-4.008	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	36.97	5.00e+001	0.966	-4.008	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.966	-4.008	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.966	-4.008	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.966	-4.008	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.966	-4.008	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.966	-4.008	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.966	-4.008	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.966	-4.008	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.966	-4.008	
A4	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.966	-4.008	
A5	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.966	-4.008	
A6	09_MST221_5uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.966	-4.008	
B4	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.966	-4.008	
B5	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.966	-4.008	
B6	10_MST227_5uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.966	-4.008	
C4	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	38.02	1.821e+001	0.966	-4.008	
C5	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	37.48	2.492e+001	0.966	-4.008	
C6	11_MST230_5uL_  Qty or ID	Unknown	11	0.1000	38.91	1.096e+001	0.966	-4.008	
D4	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.966	-4.008	
D5	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.966	-4.008	
D6	12_MST231_5uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.966	-4.008	
E4	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.966	-4.008	
E5	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.966	-4.008	
E6	13_MST244_5uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.966	-4.008	
F4	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.966	-4.008	
F5	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.966	-4.008	
F6	14_MST257_5uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.966	-4.008	
G4	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.966	-4.008	
G5	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.966	-4.008	
G6	15_MST280_5uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.966	-4.008	
H4	16_MST047_5uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.966	-4.008	
H5	16_MST047_5uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.966	-4.008	
H6	16_MST047_5uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.966	-4.008	
A7	17_MST059_5uL_  Qty or ID	Unknown	17	0.1000	No Ct	No Ct	0.966	-4.008	
A8	17_MST059_5uL_  Qty or ID	Unknown	17	0.1000	No Ct	No Ct	0.966	-4.008	
A9	17_MST059_5uL_  Qty or ID	Unknown	17	0.1000	No Ct	No Ct	0.966	-4.008	
B7	18_MST061_5uL_  Qty or ID	Unknown	18	0.1000	No Ct	No Ct	0.966	-4.008	
B8	18_MST061_5uL_  Qty or ID	Unknown	18	0.1000	No Ct	No Ct	0.966	-4.008	
B9	18_MST061_5uL_  Qty or ID	Unknown	18	0.1000	No Ct	No Ct	0.966	-4.008	
C7	19_MST063_5uL_  Qty or ID	Unknown	19	0.1000	No Ct	No Ct	0.966	-4.008	
C8	19_MST063_5uL_  Qty or ID	Unknown	19	0.1000	No Ct	No Ct	0.966	-4.008	
C9	19_MST063_5uL_  Qty or ID	Unknown	19	0.1000	No Ct	No Ct	0.966	-4.008	
D7	20_MST070_5uL_  Qty or ID	Unknown	20	0.1000	No Ct	No Ct	0.966	-4.008	
D8	20_MST070_5uL_  Qty or ID	Unknown	20	0.1000	No Ct	No Ct	0.966	-4.008	
D9	20_MST070_5uL_  Qty or ID	Unknown	20	0.1000	No Ct	No Ct	0.966	-4.008	
E7	21_MST092_5uL_  Qty or ID	Unknown	21	0.1000	No Ct	No Ct	0.966	-4.008	
E8	21_MST092_5uL_  Qty or ID	Unknown	21	0.1000	No Ct	No Ct	0.966	-4.008	
E9	21_MST092_5uL_  Qty or ID	Unknown	21	0.1000	No Ct	No Ct	0.966	-4.008	
F7	22_MST100_5uL_  Qty or ID	Unknown	22	0.1000	No Ct	No Ct	0.966	-4.008	
F8	22_MST100_5uL_  Qty or ID	Unknown	22	0.1000	No Ct	No Ct	0.966	-4.008	
F9	22_MST100_5uL_  Qty or ID	Unknown	22	0.1000	No Ct	No Ct	0.966	-4.008	
G7	23_MST107_5uL_  Qty or ID	Unknown	23	0.1000	No Ct	No Ct	0.966	-4.008	
