Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.6074	14.88	5.00e+006	1.000	-3.471	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.6074	14.53	5.00e+006	1.000	-3.471	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.6074	14.66	5.00e+006	1.000	-3.471	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.6074	18.22	5.00e+005	1.000	-3.471	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.6074	17.82	5.00e+005	1.000	-3.471	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.6074	17.94	5.00e+005	1.000	-3.471	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.6074	21.66	5.00e+004	1.000	-3.471	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.6074	21.65	5.00e+004	1.000	-3.471	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.6074	21.50	5.00e+004	1.000	-3.471	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.6074	25.16	5.00e+003	1.000	-3.471	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.6074	24.99	5.00e+003	1.000	-3.471	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.6074	24.94	5.00e+003	1.000	-3.471	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.6074	28.51	5.00e+002	1.000	-3.471	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.6074	28.82	5.00e+002	1.000	-3.471	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.6074	28.53	5.00e+002	1.000	-3.471	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.6074	32.00	5.00e+001	1.000	-3.471	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.6074	31.85	5.00e+001	1.000	-3.471	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.6074	31.89	5.00e+001	1.000	-3.471	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.6074	35.57	5.00e+000	1.000	-3.471	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.6074	35.62	5.00e+000	1.000	-3.471	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.6074	35.21	5.00e+000	1.000	-3.471	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.6074	No Ct	No Ct	1.000	-3.471	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.6074	No Ct	No Ct	1.000	-3.471	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.6074	No Ct	No Ct	1.000	-3.471	
A4	09_MST003_5uL_  Qty or ID	Unknown	9	0.6074	39.00	4.759e-001	1.000	-3.471	
A5	09_MST003_5uL_  Qty or ID	Unknown	9	0.6074	No Ct	No Ct	1.000	-3.471	
A6	09_MST003_5uL_  Qty or ID	Unknown	9	0.6074	No Ct	No Ct	1.000	-3.471	
B4	10_MST012_5uL_  Qty or ID	Unknown	10	0.6074	No Ct	No Ct	1.000	-3.471	
B5	10_MST012_5uL_  Qty or ID	Unknown	10	0.6074	No Ct	No Ct	1.000	-3.471	
B6	10_MST012_5uL_  Qty or ID	Unknown	10	0.6074	No Ct	No Ct	1.000	-3.471	
C4	11_MST019_5uL_  Qty or ID	Unknown	11	0.6074	No Ct	No Ct	1.000	-3.471	
C5	11_MST019_5uL_  Qty or ID	Unknown	11	0.6074	No Ct	No Ct	1.000	-3.471	
C6	11_MST019_5uL_  Qty or ID	Unknown	11	0.6074	No Ct	No Ct	1.000	-3.471	
D4	12_MST029_5uL_  Qty or ID	Unknown	12	0.6074	No Ct	No Ct	1.000	-3.471	
D5	12_MST029_5uL_  Qty or ID	Unknown	12	0.6074	No Ct	No Ct	1.000	-3.471	
D6	12_MST029_5uL_  Qty or ID	Unknown	12	0.6074	No Ct	No Ct	1.000	-3.471	
E4	13_MST032_5uL_  Qty or ID	Unknown	13	0.6074	No Ct	No Ct	1.000	-3.471	
E5	13_MST032_5uL_  Qty or ID	Unknown	13	0.6074	No Ct	No Ct	1.000	-3.471	
E6	13_MST032_5uL_  Qty or ID	Unknown	13	0.6074	No Ct	No Ct	1.000	-3.471	
F4	14_MST041_5uL_  Qty or ID	Unknown	14	0.6074	No Ct	No Ct	1.000	-3.471	
F5	14_MST041_5uL_  Qty or ID	Unknown	14	0.6074	No Ct	No Ct	1.000	-3.471	
F6	14_MST041_5uL_  Qty or ID	Unknown	14	0.6074	No Ct	No Ct	1.000	-3.471	
G4	15_MST046_5uL_  Qty or ID	Unknown	15	0.6074	No Ct	No Ct	1.000	-3.471	
G5	15_MST046_5uL_  Qty or ID	Unknown	15	0.6074	No Ct	No Ct	1.000	-3.471	
G6	15_MST046_5uL_  Qty or ID	Unknown	15	0.6074	No Ct	No Ct	1.000	-3.471	
H4	16_MST048_5uL_  Qty or ID	Unknown	16	0.6074	No Ct	No Ct	1.000	-3.471	
H5	16_MST048_5uL_  Qty or ID	Unknown	16	0.6074	No Ct	No Ct	1.000	-3.471	
H6	16_MST048_5uL_  Qty or ID	Unknown	16	0.6074	No Ct	No Ct	1.000	-3.471	
A7	17_MST050_5uL_  Qty or ID	Unknown	17	0.6074	29.17	3.237e+002	1.000	-3.471	
A8	17_MST050_5uL_  Qty or ID	Unknown	17	0.6074	29.28	3.015e+002	1.000	-3.471	
A12	25_MST071_5uL_  Qty or ID	Unknown	17	0.6074	No Ct	No Ct	1.000	-3.471	
B7	18_MST055_5uL_  Qty or ID	Unknown	18	0.6074	No Ct	No Ct	1.000	-3.471	
B8	18_MST055_5uL_  Qty or ID	Unknown	18	0.6074	No Ct	No Ct	1.000	-3.471	
B12	26_MST074_5uL_  Qty or ID	Unknown	18	0.6074	No Ct	No Ct	1.000	-3.471	
C7	19_MST064_5uL_  Qty or ID	Unknown	19	0.6074	No Ct	No Ct	1.000	-3.471	
C8	19_MST064_5uL_  Qty or ID	Unknown	19	0.6074	No Ct	No Ct	1.000	-3.471	
C12	27_MST076_5uL_  Qty or ID	Unknown	19	0.6074	No Ct	No Ct	1.000	-3.471	
D7	20_MST067_5uL_  Qty or ID	Unknown	20	0.6074	No Ct	No Ct	1.000	-3.471	
D8	20_MST067_5uL_  Qty or ID	Unknown	20	0.6074	No Ct	No Ct	1.000	-3.471	
D12	28_MST088_5uL_  Qty or ID	Unknown	20	0.6074	No Ct	No Ct	1.000	-3.471	
E7	21_MST097_5uL_  Qty or ID	Unknown	21	0.6074	No Ct	No Ct	1.000	-3.471	
E8	21_MST097_5uL_  Qty or ID	Unknown	21	0.6074	No Ct	No Ct	1.000	-3.471	
E12	29_MST132_5uL_  Qty or ID	Unknown	21	0.6074	No Ct	No Ct	1.000	-3.471	
F7	22_MST118_5uL_  Qty or ID	Unknown	22	0.6074	40.82	1.424e-001	1.000	-3.471	
