Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.0394	16.93	5.00e+006	0.891	-4.151	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.0394	15.74	5.00e+006	0.891	-4.151	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.0394	16.96	5.00e+006	0.891	-4.151	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.0394	19.94	5.00e+005	0.891	-4.151	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.0394	19.93	5.00e+005	0.891	-4.151	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.0394	20.60	5.00e+005	0.891	-4.151	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.0394	21.83	5.00e+004	0.891	-4.151	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.0394	23.19	5.00e+004	0.891	-4.151	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.0394	25.23	5.00e+004	0.891	-4.151	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.0394	25.13	5.00e+003	0.891	-4.151	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.0394	27.21	5.00e+003	0.891	-4.151	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.0394	26.09	5.00e+003	0.891	-4.151	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.0394	34.15	5.00e+002	0.891	-4.151	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.0394	37.05	5.00e+002	0.891	-4.151	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.0394	34.28	5.00e+002	0.891	-4.151	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.0394	33.32	5.00e+001	0.891	-4.151	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.0394	32.69	5.00e+001	0.891	-4.151	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.0394	42.17	5.00e+001	0.891	-4.151	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.0394	No Ct	No Ct	0.891	-4.151	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.0394	No Ct	No Ct	0.891	-4.151	
G3	07_std1E0_5uL_  Qty or ID	Standard	7	0.0394	No Ct	No Ct	0.891	-4.151	
H1	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0394	No Ct	No Ct	0.891	-4.151	
H2	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0394	No Ct	No Ct	0.891	-4.151	
H3	08_std1ENTC_5uL_  Qty or ID	NTC	8	0.0394	No Ct	No Ct	0.891	-4.151	
A4	09_MST003_5uL_  Qty or ID	Unknown	9	0.0394	No Ct	No Ct	0.891	-4.151	
A5	09_MST003_5uL_  Qty or ID	Unknown	9	0.0394	No Ct	No Ct	0.891	-4.151	
