Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	16.71	5.00e+006	0.972	-3.786	
A2	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	16.71	5.00e+006	0.972	-3.786	
A3	01_std1E6_5uL_  Qty or ID	Standard	1	0.1000	17.52	5.00e+006	0.972	-3.786	
B1	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	19.97	5.00e+005	0.972	-3.786	
B2	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	20.22	5.00e+005	0.972	-3.786	
B3	02_std1E5_5uL_  Qty or ID	Standard	2	0.1000	20.26	5.00e+005	0.972	-3.786	
C1	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	24.15	5.00e+004	0.972	-3.786	
C2	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	23.99	5.00e+004	0.972	-3.786	
C3	03_std1E4_5uL_  Qty or ID	Standard	3	0.1000	24.24	5.00e+004	0.972	-3.786	
D1	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	30.85	5.00e+003	0.972	-3.786	
D2	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	29.11	5.00e+003	0.972	-3.786	
D3	04_std1E3_5uL_  Qty or ID	Standard	4	0.1000	28.72	5.00e+003	0.972	-3.786	
E1	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	31.63	5.00e+002	0.972	-3.786	
E2	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	30.35	5.00e+002	0.972	-3.786	
E3	05_std1E2_5uL_  Qty or ID	Standard	5	0.1000	31.63	5.00e+002	0.972	-3.786	
F1	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.972	-3.786	
F2	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.972	-3.786	
F3	06_std1E1_5uL_  Qty or ID	Standard	6	0.1000	No Ct	No Ct	0.972	-3.786	
G1	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.972	-3.786	
G2	07_std1E0_5uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.972	-3.786	
