Well	Well Name	Well Type	Replicate	Threshold (dRn)	Ct (dRn)	Quantity (copies)	RSq (dRn)	Slope (dRn)	
A1	01_std1E6_3uL_  Qty or ID	Standard	1	0.1000	21.02	3.00e+006	0.996	-3.467	
A2	01_std1E6_3uL_  Qty or ID	Standard	1	0.1000	20.76	3.00e+006	0.996	-3.467	
A3	01_std1E6_3uL_  Qty or ID	Standard	1	0.1000	20.86	3.00e+006	0.996	-3.467	
B1	02_std1E5_3uL_  Qty or ID	Standard	2	0.1000	24.50	3.00e+005	0.996	-3.467	
B2	02_std1E5_3uL_  Qty or ID	Standard	2	0.1000	23.81	3.00e+005	0.996	-3.467	
B3	02_std1E5_3uL_  Qty or ID	Standard	2	0.1000	24.29	3.00e+005	0.996	-3.467	
C1	03_std1E4_3uL_  Qty or ID	Standard	3	0.1000	27.80	3.00e+004	0.996	-3.467	
C2	03_std1E4_3uL_  Qty or ID	Standard	3	0.1000	28.03	3.00e+004	0.996	-3.467	
C3	03_std1E4_3uL_  Qty or ID	Standard	3	0.1000	27.75	3.00e+004	0.996	-3.467	
D1	04_std1E3_3uL_  Qty or ID	Standard	4	0.1000	31.64	3.00e+003	0.996	-3.467	
D2	04_std1E3_3uL_  Qty or ID	Standard	4	0.1000	30.66	3.00e+003	0.996	-3.467	
D3	04_std1E3_3uL_  Qty or ID	Standard	4	0.1000	31.36	3.00e+003	0.996	-3.467	
E1	05_std1E2_3uL_  Qty or ID	Standard	5	0.1000	35.12	3.00e+002	0.996	-3.467	
E2	05_std1E2_3uL_  Qty or ID	Standard	5	0.1000	34.87	3.00e+002	0.996	-3.467	
E3	05_std1E2_3uL_  Qty or ID	Standard	5	0.1000	34.06	3.00e+002	0.996	-3.467	
F1	06_std1E1_3uL_  Qty or ID	Standard	6	0.1000	39.07	3.00e+001	0.996	-3.467	
F2	06_std1E1_3uL_  Qty or ID	Standard	6	0.1000	38.39	3.00e+001	0.996	-3.467	
F3	06_std1E1_3uL_  Qty or ID	Standard	6	0.1000	38.65	3.00e+001	0.996	-3.467	
G1	07_std1E0_3uL_  Qty or ID	Standard	7	0.1000	41.23	3.00e+000	0.996	-3.467	
G2	07_std1E0_3uL_  Qty or ID	Standard	7	0.1000	40.98	3.00e+000	0.996	-3.467	
G3	07_std1E0_3uL_  Qty or ID	Standard	7	0.1000	No Ct	No Ct	0.996	-3.467	
H1	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.996	-3.467	
H2	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.996	-3.467	
H3	08_std1ENTC_3uL_  Qty or ID	NTC	8	0.1000	No Ct	No Ct	0.996	-3.467	
A4	09_MST003_3uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.996	-3.467	
A5	09_MST003_3uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.996	-3.467	
A6	09_MST003_3uL_  Qty or ID	Unknown	9	0.1000	No Ct	No Ct	0.996	-3.467	
B4	10_MST012_3uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.996	-3.467	
B5	10_MST012_3uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.996	-3.467	
B6	10_MST012_3uL_  Qty or ID	Unknown	10	0.1000	No Ct	No Ct	0.996	-3.467	
C4	11_MST019_3uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.996	-3.467	
C5	11_MST019_3uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.996	-3.467	
C6	11_MST019_3uL_  Qty or ID	Unknown	11	0.1000	No Ct	No Ct	0.996	-3.467	
D4	12_MST029_3uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.996	-3.467	
D5	12_MST029_3uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.996	-3.467	
D6	12_MST029_3uL_  Qty or ID	Unknown	12	0.1000	No Ct	No Ct	0.996	-3.467	
E4	13_MST032_3uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.996	-3.467	
E5	13_MST032_3uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.996	-3.467	
E6	13_MST032_3uL_  Qty or ID	Unknown	13	0.1000	No Ct	No Ct	0.996	-3.467	
F4	14_MST041_3uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.996	-3.467	
F5	14_MST041_3uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.996	-3.467	
F6	14_MST041_3uL_  Qty or ID	Unknown	14	0.1000	No Ct	No Ct	0.996	-3.467	
G4	15_MST046_3uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.996	-3.467	
G5	15_MST046_3uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.996	-3.467	
G6	15_MST046_3uL_  Qty or ID	Unknown	15	0.1000	No Ct	No Ct	0.996	-3.467	
H4	16_MST048_3uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.996	-3.467	
H5	16_MST048_3uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.996	-3.467	
H6	16_MST048_3uL_  Qty or ID	Unknown	16	0.1000	No Ct	No Ct	0.996	-3.467	
